"","con","subsize","sampling","ratio"
"122",0.0603892141953111,"36","TroLev",1.12820512820513
"123",0.0604133714688942,"36","random",1.21212121212121
"124",0.0604133714688942,"36","TroLev",1.57575757575758
"125",0.0604401655495167,"36","random",0.592592592592593
"126",0.0604401655495167,"36","TroLev",0.592592592592593
"127",0.0604489681543782,"36","random",1.48148148148148
"128",0.0604489681543782,"36","TroLev",0.888888888888889
"129",0.0607797906268388,"36","random",0.8
"130",0.0607797906268388,"36","TroLev",1.6
"131",0.0609641587594524,"36","random",1.21212121212121
"132",0.0609641587594524,"36","TroLev",1.45454545454545
"133",0.0613198157632723,"36","random",0.888888888888889
"134",0.0613198157632723,"36","TroLev",0.592592592592593
"135",0.0614646863425151,"36","random",1.01960784313725
"136",0.0614646863425151,"36","TroLev",1.09803921568627
"137",0.0615033042151481,"36","random",1.13475177304965
"138",0.0615033042151481,"36","TroLev",1.24822695035461
"139",0.0616637545172125,"36","random",0.888888888888889
"140",0.0616637545172125,"36","TroLev",1.18518518518519
"141",0.0617787568131462,"36","random",1.11827956989247
"142",0.0617787568131462,"36","TroLev",0.946236559139785
"143",0.0619776076870039,"36","random",0.96969696969697
"144",0.0619776076870039,"36","TroLev",0.96969696969697
"145",0.062143378611654,"36","random",1.25490196078431
"146",0.062143378611654,"36","TroLev",1.09803921568627
"147",0.0621784585528076,"36","random",1.39130434782609
"148",0.0621784585528076,"36","TroLev",1.15942028985507
"149",0.0623310956638306,"36","random",1.22222222222222
"150",0.0623310956638306,"36","TroLev",0.777777777777778
"151",0.0627852532314137,"36","random",1.52380952380952
"152",0.0627852532314137,"36","TroLev",0
"153",0.0628106152638793,"36","random",1.28735632183908
"154",0.0628106152638793,"36","TroLev",1.01149425287356
"155",0.0628763744374737,"36","random",1.25490196078431
"156",0.0628763744374737,"36","TroLev",1.09803921568627
"157",0.0630621575051919,"36","random",0.784313725490196
"158",0.0630621575051919,"36","TroLev",1.56862745098039
"159",0.063069957215339,"36","random",1.02127659574468
"160",0.063069957215339,"36","TroLev",1.36170212765957
"161",0.0631486299680546,"36","random",0.842105263157895
"162",0.0631486299680546,"36","TroLev",0.982456140350877
"163",0.0631884960457683,"36","random",1.33333333333333
"164",0.0631884960457683,"36","TroLev",1.33333333333333
"165",0.063713102042675,"36","random",1.5
"166",0.063713102042675,"36","TroLev",1.5
"167",0.0638192373327911,"36","random",1.48148148148148
"168",0.0638192373327911,"36","TroLev",1.77777777777778
"169",0.0638598650461063,"36","random",0.4
"170",0.0638598650461063,"36","TroLev",1.33333333333333
"171",0.0638707282720134,"36","random",1.33333333333333
"172",0.0638707282720134,"36","TroLev",0.666666666666667
"173",0.0638772181700915,"36","random",1.26315789473684
"174",0.0638772181700915,"36","TroLev",0.982456140350877
"175",0.0644849774660543,"36","random",1.29032258064516
"176",0.0644849774660543,"36","TroLev",1.20430107526882
"177",0.0646832198835909,"36","random",0.8
"178",0.0646832198835909,"36","TroLev",0.8
"179",0.06468735341914,"36","random",1.25490196078431
"180",0.06468735341914,"36","TroLev",1.41176470588235
"181",0.064936345606111,"36","random",0.774193548387097
"182",0.064936345606111,"36","TroLev",0.946236559139785
"183",0.0649809055496007,"36","random",0.933333333333333
"184",0.0649809055496007,"36","TroLev",1.2
"185",0.0653051152592525,"36","random",0.888888888888889
"186",0.0653051152592525,"36","TroLev",0.888888888888889
"187",0.0655224319547415,"36","random",2.07407407407407
"188",0.0655224319547415,"36","TroLev",1.18518518518519
"189",0.0655549807008356,"36","random",0.761904761904762
"190",0.0655549807008356,"36","TroLev",1.14285714285714
"191",0.0655682019656524,"36","random",1.06666666666667
"192",0.0655682019656524,"36","TroLev",1.06666666666667
"193",0.0657858367543667,"36","random",0.571428571428571
"194",0.0657858367543667,"36","TroLev",1.52380952380952
"195",0.0658259344520047,"36","random",0.933333333333333
"196",0.0658259344520047,"36","TroLev",1.2
"197",0.065839618537575,"36","random",1.3968253968254
"198",0.065839618537575,"36","TroLev",1.26984126984127
"199",0.0658542148536071,"36","random",1.04761904761905
"200",0.0658542148536071,"36","TroLev",1.33333333333333
"201",0.0659248668234795,"36","random",1.06666666666667
"202",0.0659248668234795,"36","TroLev",0.533333333333333
"203",0.0660423767752945,"36","random",1.05050505050505
"204",0.0660423767752945,"36","TroLev",0.888888888888889
"205",0.0660837951814756,"36","random",1.14285714285714
"206",0.0660837951814756,"36","TroLev",0.952380952380952
"207",0.0661130872787908,"36","random",1.23076923076923
"208",0.0661130872787908,"36","TroLev",1.64102564102564
"209",0.066202022973448,"36","random",0.982456140350877
"210",0.066202022973448,"36","TroLev",0.842105263157895
"211",0.066371751902625,"36","random",1.62962962962963
"212",0.066371751902625,"36","TroLev",1.03703703703704
"213",0.0668022798374295,"36","random",1.2
"214",0.0668022798374295,"36","TroLev",0.933333333333333
"215",0.0670895751565695,"36","random",1.48148148148148
"216",0.0670895751565695,"36","TroLev",0.888888888888889
"217",0.0673209638800472,"36","random",1.33333333333333
"218",0.0673209638800472,"36","TroLev",1.16666666666667
"219",0.0680988292908296,"36","random",1.11111111111111
"220",0.0680988292908296,"36","TroLev",1.11111111111111
"221",0.0683448076946661,"36","random",1.37931034482759
"222",0.0683448076946661,"36","TroLev",0.827586206896552
"223",0.0683595908572897,"36","random",1
"224",0.0683595908572897,"36","TroLev",1.13333333333333
"225",0.0683884880971164,"36","random",1.23076923076923
"226",0.0683884880971164,"36","TroLev",1.64102564102564
"227",0.0689087368315086,"36","random",0.727272727272727
"228",0.0689087368315086,"36","TroLev",1.21212121212121
"229",0.0689898047829047,"36","random",0.96969696969697
"230",0.0689898047829047,"36","TroLev",0.96969696969697
"231",0.0690179353579879,"36","random",1.18518518518519
"232",0.0690179353579879,"36","TroLev",1.48148148148148
"233",0.069696258334443,"36","random",1.33333333333333
"234",0.069696258334443,"36","TroLev",1.33333333333333
"235",0.0698942902963609,"36","random",1.09803921568627
"236",0.0698942902963609,"36","TroLev",1.09803921568627
"237",0.0699415669543669,"36","random",0.888888888888889
"238",0.0699415669543669,"36","TroLev",0.622222222222222
"239",0.0700819907942787,"36","random",1.18518518518519
"240",0.0700819907942787,"36","TroLev",1.03703703703704
"241",0.0701688614673912,"36","random",1.55555555555556
"242",0.0701688614673912,"36","TroLev",0.888888888888889
"243",0.0703853400424123,"36","random",1.6
"244",0.0703853400424123,"36","TroLev",1.06666666666667
"245",0.0703872465761378,"36","random",0.592592592592593
"246",0.0703872465761378,"36","TroLev",0.592592592592593
"247",0.070445203455165,"36","random",1.84615384615385
"248",0.070445203455165,"36","TroLev",1.23076923076923
"249",0.0706625799415633,"36","random",1.9047619047619
"250",0.0706625799415633,"36","TroLev",1.52380952380952
"251",0.0707400756655261,"36","random",1.84615384615385
"252",0.0707400756655261,"36","TroLev",1.23076923076923
"253",0.0707596486667171,"36","random",1.21212121212121
"254",0.0707596486667171,"36","TroLev",0.727272727272727
"255",0.0708733275299892,"36","random",1.02564102564103
"256",0.0708733275299892,"36","TroLev",1.23076923076923
"257",0.0710431630490348,"36","random",0.927536231884058
"258",0.0710431630490348,"36","TroLev",0.927536231884058
"259",0.0712066696723923,"36","random",0.82051282051282
"260",0.0712066696723923,"36","TroLev",1.23076923076923
"261",0.0712796689942479,"36","random",0.740740740740741
"262",0.0712796689942479,"36","TroLev",1.62962962962963
"263",0.0713547416497022,"36","random",1.22222222222222
"264",0.0713547416497022,"36","TroLev",1.22222222222222
"265",0.0716058221179992,"36","random",0.888888888888889
"266",0.0716058221179992,"36","TroLev",0.888888888888889
"267",0.071792191429995,"36","random",1.02564102564103
"268",0.071792191429995,"36","TroLev",1.43589743589744
"269",0.0719897012691945,"36","random",0.982456140350877
"270",0.0719897012691945,"36","TroLev",0.842105263157895
"271",0.0721901885699481,"36","random",0.888888888888889
"272",0.0721901885699481,"36","TroLev",1.14285714285714
"273",0.0723598672775552,"36","random",0.933333333333333
"274",0.0723598672775552,"36","TroLev",0.666666666666667
"275",0.0725377048598602,"36","random",1.03703703703704
"276",0.0725377048598602,"36","TroLev",1.62962962962963
"277",0.0727275760611519,"36","random",1.6
"278",0.0727275760611519,"36","TroLev",0.8
"279",0.0728193808114156,"36","random",0.761904761904762
"280",0.0728193808114156,"36","TroLev",1.33333333333333
"281",0.0728438411606476,"36","random",1.12280701754386
"282",0.0728438411606476,"36","TroLev",0.912280701754386
"283",0.0730352320708334,"36","random",1.18518518518519
"284",0.0730352320708334,"36","TroLev",0.592592592592593
"285",0.0731294225901365,"36","random",1.6969696969697
"286",0.0731294225901365,"36","TroLev",0.727272727272727
"287",0.0732842735713348,"36","random",1.15555555555556
"288",0.0732842735713348,"36","TroLev",0.977777777777778
"289",0.0735539328772575,"36","random",1.09803921568627
"290",0.0735539328772575,"36","TroLev",1.41176470588235
"291",0.0737962740240619,"36","random",0.533333333333333
"292",0.0737962740240619,"36","TroLev",0.711111111111111
"293",0.073841823451221,"36","random",0.987654320987654
"294",0.073841823451221,"36","TroLev",1.18518518518519
"295",0.0740178697509691,"36","random",1.20430107526882
"296",0.0740178697509691,"36","TroLev",0.946236559139785
"297",0.0741034579928964,"36","random",1
"298",0.0741034579928964,"36","TroLev",1.16666666666667
"299",0.074185991869308,"36","random",0.96969696969697
"300",0.074185991869308,"36","TroLev",1.13131313131313
"301",0.0746725842589512,"36","random",1.17333333333333
"302",0.0746725842589512,"36","TroLev",0.853333333333333
"303",0.0746956408489496,"36","random",1.43589743589744
"304",0.0746956408489496,"36","TroLev",1.02564102564103
"305",0.0747190738562495,"36","random",1
"306",0.0747190738562495,"36","TroLev",1
"307",0.0753537453478202,"36","random",1.23076923076923
"308",0.0753537453478202,"36","TroLev",1.23076923076923
"309",0.0753861877135932,"36","random",1.01149425287356
"310",0.0753861877135932,"36","TroLev",0.735632183908046
"311",0.0756224190117791,"36","random",0.606060606060606
"312",0.0756224190117791,"36","TroLev",1.09090909090909
"313",0.0759325697552413,"36","random",0.833333333333333
"314",0.0759325697552413,"36","TroLev",1
"315",0.0759417061693966,"36","random",1.33333333333333
"316",0.0759417061693966,"36","TroLev",1.6
"317",0.0759424601914361,"36","random",1
"318",0.0759424601914361,"36","TroLev",1
"319",0.076075331796892,"36","random",0.701754385964912
"320",0.076075331796892,"36","TroLev",0.982456140350877
"321",0.076098061283119,"36","random",1.9047619047619
"322",0.076098061283119,"36","TroLev",1.14285714285714
"323",0.0761798836058006,"36","random",0.888888888888889
"324",0.0761798836058006,"36","TroLev",1
"325",0.0762374031590298,"36","random",1.23076923076923
"326",0.0762374031590298,"36","TroLev",1.33333333333333
"327",0.0767381656449288,"36","random",1.06666666666667
"328",0.0767381656449288,"36","TroLev",1.6
"329",0.0768908348865807,"36","random",1.04761904761905
"330",0.0768908348865807,"36","TroLev",1.04761904761905
"331",0.0769089170265943,"36","random",1.77777777777778
"332",0.0769089170265943,"36","TroLev",1.42222222222222
"333",0.0769463397795334,"36","random",1.20754716981132
"334",0.0769463397795334,"36","TroLev",1.20754716981132
"335",0.0769633810268715,"36","random",1.33333333333333
"336",0.0769633810268715,"36","TroLev",1.55555555555556
"337",0.0771887616021559,"36","random",1.33333333333333
"338",0.0771887616021559,"36","TroLev",0.833333333333333
"339",0.0776619212934747,"36","random",1.23577235772358
"340",0.0776619212934747,"36","TroLev",0.975609756097561
"341",0.0777990208007395,"36","random",0.727272727272727
"342",0.0777990208007395,"36","TroLev",0.96969696969697
"343",0.0780510973185301,"36","random",1.22222222222222
"344",0.0780510973185301,"36","TroLev",1.11111111111111
"345",0.0780736301792786,"36","random",1.51111111111111
"346",0.0780736301792786,"36","TroLev",1.06666666666667
"347",0.0781139826169237,"36","random",0.96
"348",0.0781139826169237,"36","TroLev",1.17333333333333
"349",0.0781445723725483,"36","random",1.26315789473684
"350",0.0781445723725483,"36","TroLev",0.842105263157895
"351",0.0782862442778423,"36","random",1.16666666666667
"352",0.0782862442778423,"36","TroLev",1.83333333333333
"353",0.0786801890470088,"36","random",1.17333333333333
"354",0.0786801890470088,"36","TroLev",1.38666666666667
"355",0.0787234352668747,"36","random",0.933333333333333
"356",0.0787234352668747,"36","TroLev",1.06666666666667
"357",0.0790156438481063,"36","random",0.941176470588235
"358",0.0790156438481063,"36","TroLev",0.941176470588235
"359",0.079059608397074,"36","random",1.33333333333333
"360",0.079059608397074,"36","TroLev",1.33333333333333
"361",0.0793239368824288,"36","random",1.77777777777778
"362",0.0793239368824288,"36","TroLev",1.33333333333333
"363",0.0795188745250925,"36","random",1
"364",0.0795188745250925,"36","TroLev",1.55555555555556
"365",0.0797531158197671,"36","random",1.12280701754386
"366",0.0797531158197671,"36","TroLev",0.701754385964912
"367",0.079905625176616,"36","random",1.44144144144144
"368",0.079905625176616,"36","TroLev",1.15315315315315
"369",0.080219611688517,"36","random",0.957264957264957
"370",0.080219611688517,"36","TroLev",0.957264957264957
"371",0.0802314247237518,"36","random",0.888888888888889
"372",0.0802314247237518,"36","TroLev",0.888888888888889
"373",0.0803512333426624,"36","random",1.33333333333333
"374",0.0803512333426624,"36","TroLev",0.666666666666667
"375",0.0804523245431483,"36","random",1.33333333333333
"376",0.0804523245431483,"36","TroLev",1.52380952380952
"377",0.0806872514076531,"36","random",0.695652173913043
"378",0.0806872514076531,"36","TroLev",1.6231884057971
"379",0.0810525105101988,"36","random",1.05555555555556
"380",0.0810525105101988,"36","TroLev",1.16666666666667
"381",0.0811770326923579,"36","random",1.06666666666667
"382",0.0811770326923579,"36","TroLev",1.33333333333333
"383",0.0812701798044145,"36","random",1.13333333333333
"384",0.0812701798044145,"36","TroLev",1.13333333333333
"385",0.0814619014505297,"36","random",1.6
"386",0.0814619014505297,"36","TroLev",0.711111111111111
"387",0.0814653479494155,"36","random",1.25490196078431
"388",0.0814653479494155,"36","TroLev",0.784313725490196
"389",0.0815190489869565,"36","random",0.923076923076923
"390",0.0815190489869565,"36","TroLev",1.33333333333333
"391",0.0819758307188749,"36","random",1.06666666666667
"392",0.0819758307188749,"36","TroLev",0.711111111111111
"393",0.0820858203573152,"36","random",1
"394",0.0820858203573152,"36","TroLev",1.16666666666667
"395",0.0821738046361133,"36","random",1.11111111111111
"396",0.0821738046361133,"36","TroLev",1.55555555555556
"397",0.0822202462470159,"36","random",1.06666666666667
"398",0.0822202462470159,"36","TroLev",1.38666666666667
"399",0.0825595771195367,"36","random",0.941176470588235
"400",0.0825595771195367,"36","TroLev",1.56862745098039
"401",0.0827849889174104,"36","random",1.25490196078431
"402",0.0827849889174104,"36","TroLev",1.09803921568627
"403",0.0829238146776334,"36","random",1
"404",0.0829238146776334,"36","TroLev",1.33333333333333
"405",0.082949617668055,"36","random",1.11111111111111
"406",0.082949617668055,"36","TroLev",1.11111111111111
"407",0.0829686227953061,"36","random",1.07936507936508
"408",0.0829686227953061,"36","TroLev",0.888888888888889
"409",0.0830627167131752,"36","random",1.14285714285714
"410",0.0830627167131752,"36","TroLev",1.14285714285714
"411",0.0832291235448793,"36","random",1.18518518518519
"412",0.0832291235448793,"36","TroLev",1.38271604938272
"413",0.0832748745568097,"36","random",1.33333333333333
"414",0.0832748745568097,"36","TroLev",1.03703703703704
"415",0.0833000359125435,"36","random",0.711111111111111
"416",0.0833000359125435,"36","TroLev",0.711111111111111
"417",0.0833681591320783,"36","random",1.21904761904762
"418",0.0833681591320783,"36","TroLev",1.06666666666667
"419",0.083792596985586,"36","random",1.06666666666667
"420",0.083792596985586,"36","TroLev",1.42222222222222
"421",0.0839268854120746,"36","random",1.24444444444444
"422",0.0839268854120746,"36","TroLev",0.8
"423",0.0841203306568787,"36","random",1.06666666666667
"424",0.0841203306568787,"36","TroLev",1.17333333333333
"425",0.084226469649002,"36","random",1.41176470588235
"426",0.084226469649002,"36","TroLev",1.25490196078431
"427",0.0843063941691071,"36","random",1
"428",0.0843063941691071,"36","TroLev",1.16666666666667
"429",0.0844316836446524,"36","random",1.45454545454545
"430",0.0844316836446524,"36","TroLev",0.96969696969697
"431",0.0844870818778873,"36","random",1.77777777777778
"432",0.0844870818778873,"36","TroLev",0.888888888888889
"433",0.0849476771662012,"36","random",1.20430107526882
"434",0.0849476771662012,"36","TroLev",1.03225806451613
"435",0.0850864567561075,"36","random",1.43589743589744
"436",0.0850864567561075,"36","TroLev",1.43589743589744
"437",0.0851970779709518,"36","random",0.888888888888889
"438",0.0851970779709518,"36","TroLev",1.33333333333333
"439",0.0853182085556909,"36","random",1.06666666666667
"440",0.0853182085556909,"36","TroLev",1.2
"441",0.0854590688832104,"36","random",1.08333333333333
"442",0.0854590688832104,"36","TroLev",1.33333333333333
"443",0.0855187826091424,"36","random",0.266666666666667
"444",0.0855187826091424,"36","TroLev",0.533333333333333
"445",0.0855391539866105,"36","random",1.08474576271186
"446",0.0855391539866105,"36","TroLev",0.994350282485876
"447",0.0859514740528539,"36","random",0.888888888888889
"448",0.0859514740528539,"36","TroLev",0.888888888888889
"449",0.0859995349776,"36","random",0.888888888888889
"450",0.0859995349776,"36","TroLev",1.55555555555556
"451",0.0863130698446185,"36","random",1.38666666666667
"452",0.0863130698446185,"36","TroLev",1.38666666666667
"453",0.0863866252359003,"36","random",1.2
"454",0.0863866252359003,"36","TroLev",0.933333333333333
"455",0.0865164788672701,"36","random",1.29032258064516
"456",0.0865164788672701,"36","TroLev",1.20430107526882
"457",0.0865470201475546,"36","random",1.42222222222222
"458",0.0865470201475546,"36","TroLev",1.6
"459",0.0866727011278272,"36","random",1.14285714285714
"460",0.0866727011278272,"36","TroLev",1.14285714285714
"461",0.0874666259856895,"36","random",1.17333333333333
"462",0.0874666259856895,"36","TroLev",0.96
"463",0.0874978645006195,"36","random",1.04761904761905
"464",0.0874978645006195,"36","TroLev",1.33333333333333
"465",0.0878427447518334,"36","random",1.23076923076923
"466",0.0878427447518334,"36","TroLev",0.82051282051282
"467",0.0878709607524797,"36","random",1.06666666666667
"468",0.0878709607524797,"36","TroLev",1.42222222222222
"469",0.0878744456684217,"36","random",1.11111111111111
"470",0.0878744456684217,"36","TroLev",1.22222222222222
"471",0.087883107108064,"36","random",1.26984126984127
"472",0.087883107108064,"36","TroLev",1.14285714285714
"473",0.0879251461243257,"36","random",0.811594202898551
"474",0.0879251461243257,"36","TroLev",0.927536231884058
"475",0.0880039045820013,"36","random",1.55555555555556
"476",0.0880039045820013,"36","TroLev",1.55555555555556
"477",0.0880205288995057,"36","random",0.952380952380952
"478",0.0880205288995057,"36","TroLev",1.33333333333333
"479",0.0889836714603007,"36","random",1.29032258064516
"480",0.0889836714603007,"36","TroLev",0.774193548387097
"481",0.0889916396467015,"36","random",0.333333333333333
"482",0.0889916396467015,"36","TroLev",0
"483",0.0889967227820307,"36","random",1.56862745098039
"484",0.0889967227820307,"36","TroLev",0.627450980392157
"485",0.0890988227445632,"36","random",1.33333333333333
"486",0.0890988227445632,"36","TroLev",0.848484848484849
"487",0.089298377907835,"36","random",1
"488",0.089298377907835,"36","TroLev",1.33333333333333
"489",0.0894595055375248,"36","random",1.26315789473684
"490",0.0894595055375248,"36","TroLev",1.26315789473684
"491",0.0897412334568799,"36","random",0.96969696969697
"492",0.0897412334568799,"36","TroLev",1.45454545454545
"493",0.0899356676265597,"36","random",1.33333333333333
"494",0.0899356676265597,"36","TroLev",1.33333333333333
"495",0.0899729639524594,"36","random",1.21212121212121
"496",0.0899729639524594,"36","TroLev",0.484848484848485
"497",0.0900437677046284,"36","random",0.811594202898551
"498",0.0900437677046284,"36","TroLev",1.04347826086957
"499",0.0900446370476857,"36","random",1.11111111111111
"500",0.0900446370476857,"36","TroLev",0.888888888888889
"501",0.0902274206513539,"36","random",1.33333333333333
"502",0.0902274206513539,"36","TroLev",1.6
"503",0.0906947438139468,"36","random",0.987654320987654
"504",0.0906947438139468,"36","TroLev",1.28395061728395
"505",0.0911002035718411,"36","random",0.592592592592593
"506",0.0911002035718411,"36","TroLev",1.18518518518519
"507",0.0911021475447342,"36","random",1.6
"508",0.0911021475447342,"36","TroLev",1.06666666666667
"509",0.0914401272544637,"36","random",1.12280701754386
"510",0.0914401272544637,"36","TroLev",0.842105263157895
"511",0.0915500816190615,"36","random",1.24444444444444
"512",0.0915500816190615,"36","TroLev",0.888888888888889
"513",0.0915736447554082,"36","random",1.06666666666667
"514",0.0915736447554082,"36","TroLev",1.24444444444444
"515",0.0916086864890531,"36","random",1.6969696969697
"516",0.0916086864890531,"36","TroLev",1.21212121212121
"517",0.0921162680024281,"36","random",0.857142857142857
"518",0.0921162680024281,"36","TroLev",1.14285714285714
"519",0.0923221649834886,"36","random",0.761904761904762
"520",0.0923221649834886,"36","TroLev",0.761904761904762
"521",0.0924487073440105,"36","random",0.727272727272727
"522",0.0924487073440105,"36","TroLev",1.45454545454545
"523",0.0926056356402114,"36","random",1.33333333333333
"524",0.0926056356402114,"36","TroLev",0.888888888888889
"525",0.0926490620011464,"36","random",1.06666666666667
"526",0.0926490620011464,"36","TroLev",1.33333333333333
"527",0.0928195382468402,"36","random",1.27536231884058
"528",0.0928195382468402,"36","TroLev",0.927536231884058
"529",0.0928537315921858,"36","random",1.06666666666667
"530",0.0928537315921858,"36","TroLev",1.06666666666667
"531",0.0930934731615707,"36","random",0.8
"532",0.0930934731615707,"36","TroLev",0.8
"533",0.0931932084495202,"36","random",0.333333333333333
"534",0.0931932084495202,"36","TroLev",1
"535",0.0933908683946356,"36","random",1.66666666666667
"536",0.0933908683946356,"36","TroLev",0.333333333333333
