"","con","ext_all","ext_big","ext_small","ext_BAS","shan_all","shan_big","shan_small","shan_BAS","maxTL","minTL","varTL","maxTL_B","minTL_B","varTL_B","maxTL_s","minTL_s","varTL_s"
"505",0.175,23,4,7,0,1.85175556161632,2.00807055211056,2.27774131774957,1.8313600882858,6.64553918501249,1,2.01099292292387,6.64553918501249,4.63371855985784,0.232244312473237,5.06640625,2,1.04784845619235
"506",0.175,38,18,1,0,1.59293524638798,1.58511648255016,2.44728393212706,1.43293622140785,7.08560746330573,1,2.20664171277821,7.08560746330573,3.59047619047619,0.752834392919765,4.90206545718101,2.66666666666667,0.683003498408434
"507",0.175,22,8,6,0,1.82245354231701,1.9208064390369,2.30747611861319,1.79979427792043,9.63212758521104,1,4.24119510481652,9.63063253644735,2,1.87093810015773,7.70073199277282,3,1.10493154548125
"508",0.175,31,6,7,0,1.53309204598773,2.16690008046439,1.73856800641639,1.50836258538707,5.92213764553768,1,1.8280544060354,5.92213764553768,2.625,0.552157975749502,4.5359516126711,2,0.61909193260365
"509",0.175,70,31,9,0,2.10265931725389,0,1.89342468420999,1.80505405815254,6.78303222783051,1,2.31198640500078,6.75168019540042,3.52552011888432,0.692545251235804,4.57636150393865,2,0.5985202648666
"510",0.175,51,26,2,0,1.26422691026088,0.0781841794756935,2.259529000763,1.19578157449414,6.31498144271766,1,1.90251277305071,6.26988679626841,3.58027868124642,0.378138933353899,5.43150684931507,2,0.548287971778829
"511",0.175,41,16,7,0,1.69511941431874,1.40464747835798,2.20821651836651,1.6709241743712,5.973298737652,1,1.86422466680901,5.973298737652,3.27777777777778,0.340974341638771,4.49199346349046,2,0.570180948320724
"512",0.175,29,8,5,0,1.5101576904977,1.61918883643725,1.98821851267622,1.45643836911814,7.89109585609532,1,2.68363281094538,7.89109585609532,4.40026595744681,0.555522111506682,5.64531374475344,2,1.00460420799455
"513",0.175,84,29,9,0,1.31282941612205,1.01252138410219,2.22969789870335,1.2959500565241,7.97085702884474,1,2.78784403659509,7.97085702884474,5.25558284023938,0.292613211903737,6.90308320478622,3,1.16979405962209
"514",0.175,47,12,11,0,1.21200290646764,1.50660668347769,1.86925402454409,1.1907520133905,6.78777717520005,1,2.27381163198917,6.78777717520005,3.3997247706422,0.639548814909785,5.53968198599283,2,1.16019494248171
"515",0.175,23,8,6,0,1.77320379422733,1.79853515720713,2.2243730170777,1.73717176428231,6.70565349913214,1,2.13761727632487,6.70565349913214,3.19230407523511,0.571548596684021,4.31103709508882,2,0.512793817547987
"516",0.175,39,16,8,0,1.51256281209805,1.49398378510543,2.28431000820412,1.49159777229242,7.39067944525253,1,2.52096433313332,7.39067944525253,4.60582744635594,0.508530427606948,6.41486766334118,2,0.965335835619907
"517",0.175,32,12,8,0,1.85379767939775,1.34636563399695,2.10946292478201,1.83671428611227,6.83972884475755,1,1.70119102316595,6.83972884475755,4.13930525351961,0.524891113839541,4.5296690655999,2,0.757047462533454
"518",0.175,31,13,4,0,0.30328302659474,1.10261102891453,2.05486520205771,0.257027629579362,7.13094888859101,1,2.29542237283559,7.13094888859101,2.33333333333333,0.964417261025033,5.51360748054001,2,1.01219541072303
"519",0.175,7,4,0,0,2.21676789124335,1.93390550887256,2.50002989334803,2.20617261195309,8.48158456915082,1,2.67947576973958,7.03231984155326,4.10687259025587,0.613295349221852,6.36359634962228,2,1.44898775106825
"520",0.175,37,13,5,0,0.957921889047206,0.780927133121505,2.1597857656546,0.90874560062486,7.66666666666667,1,2.32696430215257,7.66666666666667,4.33333333333333,0.517764132287835,6.66666666666667,2,1.52276487517367
"521",0.175,19,9,0,0,1.92749796552977,1.38634019310195,2.62299173159031,1.8974252481257,6.4963130103164,1,2.27941500840633,6.4963130103164,2,0.903754738128155,5.59151618819519,2,0.660782087898771
"522",0.175,32,11,8,0,0.684706538830306,1.78355418959588,2.39436457148187,0.591929590914515,6.96946653294087,1,2.07929822125232,6.96946653294087,3.60950411219407,0.74074802396645,4.91633931715501,2,0.731006310990329
"523",0.175,31,7,5,0,1.39549150882844,1.35478862933465,2.11776764987254,1.3345019305316,7.57456754056064,1,2.41363013518442,7.57456754056064,4.88809463447782,0.439600364069578,5.42546574519231,2,0.836846202567276
"524",0.175,65,28,14,0,0.821851924382385,2.00396654679332e-06,1.95113706673883,0.635770816962712,7.43838983515899,1,2.26474853198064,7.43838983515899,4.1601183402654,0.606509660773094,5.97024812333997,2,1.17282562373004
"525",0.175,47,22,12,0,1.51179182945418,1.33916208909548,2.12891683169228,1.48686814813731,7.61260185916378,1,2.58532028798074,7.61260185916378,2.5,0.997971383145413,5.26400454488441,2,0.705324296187664
"526",0.175,41,19,7,0,1.12812983461728,1.07478509972045,2.04500163663358,1.08828473860129,8.19775266778204,1,2.6214997007776,8.19775266778204,5.59109912681865,0.409711410765087,6.11481669441272,2,1.18439734253833
"527",0.175,35,13,7,0,1.02767829590597,1.51770725569779,2.24642588243343,0.912307564966696,7.44094713009052,1,2.18629929531983,7.44094713009052,4.92744085759642,0.546366851283768,5.84681476906959,2.5,0.76267914017448
"528",0.175,57,23,9,0,0.941892497366296,0.4402845095312,1.9685626052956,0.737522952509033,8.19491233017728,1,2.35235757605081,7.90701370884814,4.83428422605935,0.707285132929196,6.24633197763007,2,1.01818899992102
"529",0.175,35,10,8,0,1.84218727697223,1.55201432568024,2.62408807686721,1.81744775114378,6.4780419936721,1,1.91466222830176,6.43536670344127,4.08741139844654,0.441213245525415,6.15686274509804,2,0.853913760841546
"530",0.175,31,14,5,0,1.52617031272462,1.13850180829905,1.76114712562329,1.4081668746563,6.72849952595054,1,2.1851116980803,6.72849952595054,3.28571428571429,0.744137368480138,5.42057405445224,2,0.706331997759646
"531",0.175,31,8,7,0,1.58236279940489,1.99778700699079,2.24230318631077,1.56408829203093,6.75874146191802,1,1.96346136595146,6.75874146191802,3.25,0.501288634391354,5.36456362404135,2,0.780749682234156
"532",0.175,24,2,10,0,1.51563690610978,2.32958008239004,2.01850825213535,1.48971019593249,7.77856015539937,1,2.76882360339397,7.67259482801395,4.83863636363636,0.468340365574006,6.84446064139942,2,1.39696741965437
"533",0.175,17,3,4,0,1.5224942922121,2.39645972155646,1.49588846410098,1.48550961806859,6.64347052900831,1,2.22544928488483,6.64347052900831,4.21354610603581,0.275520560101494,5.1659078088628,2,1.01246179443981
"534",0.175,40,12,10,0,0.730289833580225,1.80580921633713,1.81004146912907,0.564762540095498,7.99058715567919,1,2.2489167446019,7.99058715567919,4.27318501302807,0.799009478295984,5.39408608908789,2,0.660143728245251
"535",0.175,50,25,5,0,0.934585161111444,0.259677729582906,1.65229797515661,0.911046340348264,7.01690919823241,1,2.50265273467412,7.01149048226371,3.39423076923077,0.977205585225022,6.71903559685567,2,1.06778868930387
"536",0.175,46,10,13,0,0.998135518787164,1.68126433122724,1.65407731881041,0.964189585914329,7.58749979812908,1,2.16181580774917,6.78116550600439,4.72191173322032,0.251258179580501,5.05645115999552,2,0.7914930027626
"537",0.175,37,16,7,0,1.26525304425266,1.03648390958105,2.30412528300551,1.23393412423538,7.19137120679289,1,2.55328396552898,7.19137120679289,4.98882452332774,0.432978715390387,5.6501959680178,2,1.2042766465888
"538",0.175,33,9,11,0,1.47617458287392,2.22153754501576,1.26693329632911,1.46260598055651,6.28070816930852,1,1.69024477935689,6.28070816930852,3.86225996357207,0.346931418435527,4.62988167376695,2,0.670494974129851
"539",0.175,40,12,6,0,1.44701728350162,1.42823632877828,2.45761384492254,1.41598995354197,7.28230673464627,1,2.62577033733518,7.28230673464627,4.16855548448522,0.488790751267923,7.26473113570772,2,2.56181229594007
"540",0.175,30,8,8,0,1.60204104153402,2.19379479711233,1.83203729483147,1.52046218824307,6.23525551111851,1,1.8730408197499,6.09405570372065,3.59303224496227,0.511753382035689,5.19021347387038,2,0.886281255691383
"541",0.175,43,11,11,0,1.15573340889774,1.97416994961732,1.93389768298,1.14059475289603,6.7958958585462,1,2.06207981009832,6.7958958585462,2,0.713167155584937,5.2080328550477,2,0.975401731532329
"542",0.175,31,8,15,0,1.42773688280525,1.23620876957304,1.91999279324195,1.39731886586901,7.50062117846433,1,2.59052572771678,7.50062117846433,4.60383333333333,0.572179618785643,5.76094907407407,2,1.15373001897117
"543",0.175,52,17,9,0,1.38401783348048,1.58483843898751,1.69953770283836,1.36146334677615,9.46923916276416,1,3.22998428620586,9.46923916276416,6.49571779958032,0.455716099304479,7.88701552562664,4.07727272727273,0.899772609644643
"544",0.175,73,30,10,0,1.44535049620086,0.692789252524754,2.09265078828824,1.08157465805795,7.23715148438475,1,2.50707491806336,7.23715148438475,2,1.16843801637543,5.53309910762914,2,0.931183850889239
"545",0.175,60,28,9,0,1.16104522670796,0.0290362595703555,2.21607592495504,1.14378618053639,7.67710615527147,1,2.76131692365697,7.67710615527147,2.66666666666667,1.24002238282113,6.28007980564405,2,1.13546821466806
"546",0.175,40,15,6,0,1.03149166085901,0.878829635464003,2.10656706591077,0.975835262485803,8.16454579019788,1,2.73090272262175,8.16454579019788,4.37944822535352,0.580699000461088,6.21496167181395,2,1.35347451210802
"547",0.175,74,30,14,0,1.42874635482424,0.688088627910056,1.90232983525176,1.41761464908007,7.85310572617734,1,2.66873565326305,7.85310572617734,4.62269775359685,0.586035475237088,5.26695847239204,2,0.759652147404996
"548",0.175,28,5,9,0,1.72158317466108,1.61723249380646,2.14763885733355,1.70831141644668,7.63165779132096,1,2.9781954210507,7.63165779132096,5.01262572634294,0.359029392614232,5.66785024154589,2,1.05968737081184
"549",0.175,21,11,1,0,1.38796620702743,1.44510269318425,2.23837655224523,1.34099879986475,7.42749978675366,1,2.39657832342448,7.42749978675366,3.40325670498084,0.796505618869564,5.48653000207212,2,0.62960848019849
"550",0.175,96,29,12,0,0.194034402402671,0.885319833986661,1.67447325074319,0.143316302135705,10.7099897506376,1,4.59561306928112,10.1952452636137,7.38017682529121,0.385913411013566,8.30254856161324,2,3.17111068151171
"551",0.175,96,27,14,0,0.147119358216356,1.45459178812875,1.78953409687536,0.104534140525103,7.51622061186039,1,2.46426897504958,7.51622061186039,3.66666666666667,0.558660786193445,5.15663175235587,2,0.965763297121716
"552",0.175,76,24,12,0,0.85772808544222,0.0304138826486293,2.06646716465199,0.817220670627837,8.26523411583457,1,3.24821914291891,8.26523411583457,5.79088771310994,0.301459645296073,7.82613363567649,2,2.98551474173005
"553",0.175,23,8,2,0,1.20507076180694,2.21952073530821,2.10315233396704,1.14248795805169,8.31762987558974,1,3.68298263088252,7.68102304288429,5.42992645109992,0.371156917645769,6.31762987558974,2,1.47950217377693
"554",0.175,58,20,9,0,0.899796225460671,0.762590277661493,1.93337862345044,0.856526936043323,6.84196601602235,1,1.84023665560773,6.84196601602235,3.35416666666667,0.572535243317328,5.89887530625782,2,1.08987955619905
"555",0.175,50,21,6,0,1.38516963900315,0.894392199742741,2.37283407552653,1.14737420552756,6.48268639296394,1,2.00331632335737,6.48260665030025,2.97741702741703,0.610995490733822,5.16384340928982,2,1.0554278101388
"556",0.175,44,23,5,0,0.528377329343295,0.696868149717727,2.36865926922636,0.464206287627893,7.59438512361199,1,2.88255843998083,7.43455312965611,2,1.18414502979881,5.99517807176416,2,1.44010400823111
"557",0.175,36,15,5,0,1.05037863046328,1.50207574135912,2.20257399488372,1.04072554624461,7.0450499936534,1,2.04537471741334,7.0450499936534,3.18919499836109,0.592017604236298,4.83207937193463,2,0.688588098600019
"558",0.175,34,18,4,0,0.908457080210217,1.13981936657246,2.32542777624399,0.839513312929995,8.12356143023648,1,2.36553382542692,8.12356143023648,5.87370467638886,0.28627373576667,6.01555876413897,2,0.697354763981618
"559",0.175,36,12,7,0,1.48571296631806,1.91629651037233,2.10797670643401,1.43867643587445,6.44652793378371,1,2.12157209409709,6.44652793378371,2,0.772419663776902,5.15529753600262,2,0.828961104015497
"560",0.175,51,20,7,0,0.892622471240807,1.52293406767448,1.61535672283317,0.862077947283343,7.19015273187499,1,2.54479300443052,7.19015273187499,3.53888888888889,0.648761582443898,5.59900072354923,2,1.12892759754793
"561",0.175,48,19,11,0,1.55434108092232,0.367109127674745,2.15926365706244,1.5391158941203,7.50043121130188,1,2.49271334390317,7.50043121130188,5.19892191324457,0.306732709909199,6.37152777777778,2,1.673522178257
"562",0.175,39,22,5,0,1.74143556928553,1.50415268534471,2.01798062329284,1.72665463997233,7.80788117304457,1,3.18010343732398,7.80788117304457,5.35715360045399,0.341443326661945,7.17192718161347,2,1.92012309043695
"563",0.175,64,29,6,0,0.562287192288635,0.957197667530573,2.27048258913426,0.508823360395556,7.47599432964882,1,2.19253667265518,7.47599432964882,4.42933145162371,0.466825986611899,5.60691988778192,2,1.03904086403643
"564",0.175,13,6,5,0,1.94909061000136,1.44433408307874,2.47610053358372,1.9280377661975,7.72293176785417,1,2.78873924973661,7.72293176785417,4.97965993757644,0.604156802501407,6.21707818930041,2,1.07768925459897
"565",0.175,62,29,12,0,0.958339499287365,0.883602354031518,1.60691529995569,0.500440862186241,11.0286771140326,1,4.43430501185859,11.0286771140326,8.05780309532156,0.487348569822878,10.355941100181,2,3.57958970045256
"566",0.175,45,22,2,0,1.59968249827981,1.21163420636276,2.06093365791427,1.57073053014212,7.64000035220763,1,3.10034809031162,7.5699472858624,4.8561799719888,0.689703739991881,6.68078851500444,2,1.41267049326354
"567",0.175,66,27,8,0,0.372480004498138,0.0001167059290729,1.97357083664174,0.323491587941497,6.75346516822396,1,2.1014513304901,6.75346516822396,2.8,0.758388635072784,5.18668272559198,2,1.01414830931935
"568",0.175,35,7,16,0,1.77477343730532,1.80648608086811,1.52323473365179,1.75997412414273,7.00809305837914,1,2.22480867373998,6.80720111446775,4.52777777777778,0.383254964288665,5.23325892857143,2,1.03244284322551
"569",0.175,13,4,3,0,2.10385313309854,1.94069672543217,2.49875996695594,2.07448862119898,6.09841535282404,1,2.32557071237865,6.09841535282404,2,1.00150566713159,4.54411830631165,2,0.501889910871909
"570",0.175,102,28,18,0,0.189706362419294,1.31184384447071,1.24791034810015,0.151236716964128,7.44565750061247,1,2.04063277849667,7.44565750061247,4.88881834215168,0.447584616991592,5.48888888888889,2,1.22553675650236
"571",0.175,36,19,5,0,1.52934142663639,0.949156641318647,2.01071187557498,1.51243262936586,7.46784184169288,1,2.76187338905516,7.44337487844533,4.15723124098124,0.851171677860886,5.67179280045351,2,1.08384745404477
"572",0.175,38,8,15,0,1.41855096180085,1.04380985824144,1.79047674426152,1.40613417886188,7.69971824295286,1,2.42358681792859,7.69971824295286,5.11913719979592,0.458008707565059,6.17669424009991,2,1.12530382911448
"573",0.175,48,21,7,0,1.82419695235288,0.586896359530358,1.60759881617364,1.69836448895051,5.73891120697959,1,1.56283478292174,5.73891120697959,2.84791666666667,0.43221321540602,5.09978802731577,2,0.516645471509513
"574",0.175,32,8,10,0,1.27706438885139,2.43527182423824,2.31859707200957,1.25413412640164,6.52640038925319,1,1.95514148051424,6.52640038925319,2.52222222222222,0.596248371209123,5.4588047023298,2,0.803436051033281
"575",0.175,23,9,4,0,1.80593916076715,2.02330836920604,2.54900285394548,1.76135593544483,7.08619117855905,1,2.52395755442507,7.08619117855905,4.18858017581351,0.557902134792767,5.52835718702692,2,0.938601211567967
"576",0.175,38,13,9,0,1.66568132193735,2.16126974426819,2.20498976482881,1.58123979071437,7.03298268761325,1,1.97949007789586,7.03298268761325,4.50290299834849,0.489614569194414,5.90078865173347,2,0.721255216468183
"577",0.175,24,10,3,0,0.749311777355879,1.65311248503836,2.01722290264927,0.704222474554658,7.38501445735685,1,2.2047601885197,7.38501445735685,4.55606209553546,0.513272389258148,5.49358742957996,2,0.755883817845831
"578",0.175,36,11,10,0,1.70288526004638,1.289919989218,2.03416921492333,1.68576513572903,8.22228771214159,1,3.1068696828941,7.62309706411853,4.09286740732651,0.961636917767162,5.9769908396824,2,1.41450713440814
"579",0.175,22,9,2,0,1.85339406393575,1.73494824890911,2.62415354615394,1.830545731632,7.49730556829587,1,2.84078138004521,7.46573334812448,4.99692328545358,0.514749542103983,7.01724409867874,3,1.18801443242038
"580",0.175,32,8,11,0,0.697731438594539,1.91346177806933,1.56828728160765,0.597515249484874,6.92940897411359,1,2.25885405961869,6.92940897411359,4.12660335629623,0.537091391000742,4.52361600884221,2,0.772333682276366
"581",0.175,86,27,7,0,0.481537491414189,1.55860185520128,2.18203516443309,0.412963263667125,7.64294425496553,1,2.61696304445792,7.64294425496553,5.0228694542336,0.667549183440989,7.07481481481481,3,1.64238755613048
"582",0.175,90,32,15,0,1.17625307386778,0,1.55207557655898,0.848870175380798,7.53937300480555,1,2.39850757519201,7.41659835796791,4.37847332735919,0.66661166488803,6.40478499396549,2,1.61840241577238
"583",0.175,24,6,8,0,1.52508002815931,2.54838137942389,2.23034335990455,1.4886145275651,6.48737600326982,1,2.01719401312046,6.48737600326982,2.5,0.673822759880434,5.03898305084746,2,0.591609848114532
"584",0.175,32,9,9,0,1.44663288329118,0.994117218624004,2.20740717840911,1.42996255024268,7.10997625105065,1,2.1587835572363,7.10997625105065,4.39532737653393,0.412178234291206,5.16159700780403,2,0.734857507901018
"585",0.175,31,8,8,0,0.89523294109805,1.85464580722379,1.93795826903514,0.852363169075703,7.50239188410714,1,2.87332016323893,7.50239188410714,2,1.35305127452123,5.61212012185207,2,1.32392707737697
"586",0.175,25,8,5,0,1.49368303409478,1.50211852906391,1.8362995672577,1.46758170615618,6.48043786715162,1,1.91797625302822,6.48043786715162,4.01362943368753,0.305748252449191,4.51831455151762,2,0.607479668540609
"587",0.175,18,1,7,0,1.36577046344923,1.66983944547646,2.57065324361533,1.34521229130047,7.4339893550057,1,2.45835903815767,7.4339893550057,5.17608972124959,0.415200981616687,5.82274305555555,2,1.08738122875002
"588",0.175,32,11,4,0,1.35277200887858,2.40807600165181,1.93146812310936,1.25274306289574,6.49508897674834,1,1.94161371181047,6.49508897674834,4.0298283665318,0.50286805145378,5.1437981442577,2,0.708500620395552
"589",0.175,67,30,5,0,0.474370185696658,0.672795977089011,2.45457438057141,0.424466118718997,6.94094676468072,1,2.46104453138774,6.94094676468072,3.39953449328449,0.694506268839825,4.67497488911693,2,0.887506106860949
"590",0.175,24,4,8,0,1.58902407283292,1.73921492430994,2.34876281799825,1.56369855198009,11.4375,1,5.64682405332257,10.6287358581958,6.578125,0.542845991667489,11.4375,2.5,5.42519408733902
"591",0.175,17,4,3,0,1.98361965043627,1.73459734543113,2.4978687718745,1.95175902208647,6.27363855439571,1,2.01587779591295,6.24132931900166,3.55370517899168,0.497589376092614,4.59105048346791,2,0.6348374740519
"592",0.175,68,28,12,0,1.43521438518212,1.2327550005243,2.06493137422294,1.15676848021672,8.70244121720698,1,2.92035504274538,8.58484543169909,6.12090217833099,0.348154524846041,6.9613111155437,2,1.03632267391651
"593",0.175,64,20,11,0,1.17603919944349,0.881481633013915,2.19809137590768,1.16169256461723,7.42439384552957,1,1.97260330839398,7.42439384552957,5.18723397168097,0.322946530625206,5.73623953823954,2,0.805850542366865
"594",0.175,26,9,8,0,1.37862449031548,2.0336653162303,2.41503199529413,1.3397111261971,7.4666791207491,1,2.23667180461903,7.4666791207491,3.30705128205128,1.00329900898918,4.9240574226087,2,0.601854011372142
"595",0.175,42,15,6,0,1.1207717929267,0.321544337624058,2.14006861074335,1.08549279454782,8.33773206918748,1,2.83624872242529,8.33773206918748,6.17836089422897,0.266180216196098,6.87809523809524,3,1.32490793016618
"596",0.175,95,29,14,0,0.199449468870688,0.907348652906278,1.84118216242054,0.156213956234124,7.50862767776232,1,2.38359764152519,7.11044327863393,4.35582124135537,0.441576049256509,5.63863004441049,2,1.09851782876856
"597",0.175,71,30,3,0,1.27862488146321,0.693113673386972,1.99634516509143,1.24762331187113,7.65949223233116,1,3.31026176999689,7.65949223233116,5.40144481559287,0.391780599418957,6.4985925142356,2,1.63742570594459
"598",0.175,29,15,4,0,1.10473309223291,0.204039258297431,1.79017878280948,1.06906022873646,7.06206370839732,1,2.53841834796077,7.06206370839732,3.26923409533936,0.740542013125183,5.00944506992276,2,0.732750930543951
"599",0.175,19,5,7,0,1.97985987064487,2.54123140108583,1.86854950685165,1.95196836891404,8.609375,1,4.07669593282454,8.54147827715311,5.8759517407066,0.490092930926248,7.32041396103896,2,1.76736178964273
"600",0.175,104,30,18,0,1.14764955763384,0.602109771842126,1.12005147629936,1.13351220523892,7.7538863575993,1,2.90527973108848,7.74053405961181,5.80688799736419,0.247249549367264,6.76169861884147,2,1.5778081557051
"601",0.2,57,29,1,0,1.09277496973526,0.986947654589574,2.62555434253216,1.05680101136548,8.85168732356445,1,4.17200088374536,8.85168732356445,4.96392663552511,0.566988128054675,7.91151041577611,3,2.84825060335628
"602",0.2,64,32,3,0,0.483291627042316,0,2.50614361449381,0.408578286530492,8.40475992212486,1,3.23127493320591,8.40475992212486,3.41632653061225,1.05355484915453,6.45275628667482,2,1.9544753916929
"603",0.2,33,15,5,0,1.425310759703,1.23597944537459,2.20471476370449,1.37969301051876,7.87195166843208,1,2.24394698280926,7.87195166843208,4.1875,1.02664580545026,5.5663623002854,2,0.590450829221997
"604",0.2,38,14,4,0,1.37830657119974,0.939524408852125,2.25186775062589,1.35166395702785,9.96322047695009,1,3.73816065579252,9.96322047695009,5.97640453494606,0.862860209874071,8.03829115321484,2,1.98393459948694
"605",0.2,44,19,7,0,1.44103065669227,1.45314150091274,2.42482283647426,1.41458231993927,6.8823677255592,1,2.41235037865757,6.8823677255592,3.976785532866,0.507940090432062,5.87926854329637,2,0.874031090035216
"606",0.2,18,5,3,0,2.09485444494507,2.15916932018034,1.48626524908729,2.04263453004632,6.3920258060378,1,2.05896720444179,6.3920258060378,2.8,0.472512452095538,5,2,0.569863427817102
"607",0.2,82,31,6,0,0.351077040859697,0,1.82837054203689,0.289717630792647,7.06113202307182,1,1.94365814546827,7.06113202307182,4.9304223688613,0.36184662840469,5.32562542086379,2,0.808350401475308
"608",0.2,37,17,7,0,0.939949502804572,1.32891642415801,1.91732172491951,0.886693933156704,6.97090614248234,1,1.90969796671474,6.97090614248234,2.625,1.22908502494874,4.7542521519377,2,0.469322203606133
"609",0.2,65,31,6,0,1.38495459735711,0,2.3761591377378,1.0127680397643,7.80156023609539,1,2.75986671223842,7.80156023609539,5.05236426028557,0.38817237923068,6.59086688971581,2,1.5375887353713
"610",0.2,25,6,4,0,1.38726622916735,1.83063360497944,2.20798316988481,1.24882979764417,7.62999727690162,1,2.27414218612513,7.62999727690162,4.54117647058824,0.498638739752306,5.94227460242818,3,0.893175479148271
"611",0.2,46,19,15,0,0.762755972149471,1.13843283588958,1.81670592868451,0.74539727644272,9.92894362693232,1,4.22016212033598,9.86479036031783,6.11335162322817,0.816750605468489,8.11730595784634,2,2.24813640566783
"612",0.2,79,29,3,0,1.54778702583048,0.947657082776614,1.77562432951409,1.18136886652406,8.64558590967791,1,2.78249596296771,8.64558590967791,4.58062270181058,0.678222574548183,6.44827146143785,2,1.30342325426665
"613",0.2,27,9,7,0,1.34355575684091,1.55782177719633,2.20606889212922,1.32114067316515,8.96609216623144,1,3.14212950378354,8.56686480815347,5.24925720830893,0.367213590206764,8.96609216623144,2,2.33260958550568
"614",0.2,31,13,4,0,1.56296359009952,2.33413635988382,2.39867100907389,1.53406636249294,6.92899602183757,1,2.49415992343821,6.76539658769856,3.70084706959707,0.453003674813199,6.92899602183757,2,1.41872539134538
"615",0.2,23,2,3,0,1.71016839903882,1.14434295112946,2.51537294710039,1.67228012677602,7.34217304142243,1,3.08902327289949,7.34217304142243,4.40493166963755,0.259226698157955,7.25007079969855,2,2.4554963701698
"616",0.2,21,12,3,0,1.53293826488567,1.11353559023951,2.12631685328575,1.50495253812064,6.80648878187723,1,2.76241412152359,6.80648878187723,3.25652700383437,0.689346530726218,5.22643482783329,2,0.961003761267093
"617",0.2,59,28,8,0,0.854606651050718,0.000664021347240455,2.11765144460424,0.825879412943053,8.45356464236899,1,3.19216073580081,8.35964742771398,5.85560049607007,0.521218203415232,6.20013789786923,3,0.853064839984468
"618",0.2,52,18,15,0,1.04047230784586,0.6025906269485,1.81636093481675,1.01410671078099,13.5,1,7.2307216021055,13.1638664138825,8.62876438046544,0.893107456578124,13.5,2,9.52458474287617
"619",0.2,14,1,6,0,1.79962447873611,1.88232076235708,1.8300623050767,1.7956415647831,9.14711811217154,1,3.0179707092538,8.40817149376368,6.38218495486551,0.328634007977135,8.14711811217154,3,1.25923819336119
"620",0.2,84,28,6,0,1.79850980996631,1.31126093459691,2.18640265145142,1.09240785623592,7.96779159830072,1,2.30238012200849,7.96779159830072,5.54437609895791,0.323929281097002,6.53640452046572,2,1.19810080485164
"621",0.2,41,23,3,0,1.26176780813614,0.742420033167247,2.5112881921703,1.24680874112952,8.10447254352519,1,2.99878017781112,8.10447254352519,3.86136128526138,0.64606236618392,6.02029634462143,2,0.911008932337317
"622",0.2,55,21,10,0,0.541900705642627,1.34766487257945,2.0882725310076,0.440979616673484,8.34071686641097,1,3.04494554034657,8.34071686641097,5.18680747823605,0.629282886064279,6.43815653326637,2,1.91198036953482
"623",0.2,51,22,16,0,0.662429458392859,0.849961670428698,1.9830701768725,0.637569399160796,8.65130732078951,1,3.46274346642608,8.64120671228926,5.43602739743531,0.741892730335148,6.62287293301361,2,1.55543072936124
"624",0.2,41,15,8,0,1.4972233221307,0.924186086683676,2.05684239719575,1.47733928296246,6.36386332475081,1,1.74251384238491,6.36386332475081,4.52742375037491,0.264189257824684,4.63644168209242,2,0.53404131972979
"625",0.2,30,12,3,0,1.22259616395679,1.18248593199617,2.42715888364607,1.1925411147447,7.30262240661423,1,2.44658584945758,7.30262240661423,5.3699977973847,0.227370353788731,6.13323278603643,2,1.27663349935105
"626",0.2,63,30,6,0,0.318806709779164,0.492898919520224,2.07717707449904,0.255869242400997,7.22851633153123,1,2.35901844187892,7.22851633153123,2.33333333333333,0.833809136690146,6.08735177988982,2,1.11723071240539
"627",0.2,42,21,8,0,1.16451542997104,0.838849733240147,1.80115449396702,1.13761740970938,7.89122155830105,1,2.56656590662819,7.89122155830105,4.30346941204475,0.709869882200431,6.71502535622878,2,1.28535066936761
"628",0.2,54,23,7,0,1.10474729574879,1.48192489795846,2.33107419593325,1.07696250789119,6.94716891695417,1,2.11709437038282,6.94716891695417,4.25831431361815,0.56992260835987,5.76482404093711,2,0.820170570518345
"629",0.2,74,28,2,0,0.677771482150587,1.24604266974313,2.53659515239901,0.588882320145546,7.02050561477988,1,2.20682547392598,7.02050561477988,4.41262419441461,0.545391683391026,5.47021693209506,2,0.831060717237255
"630",0.2,75,31,8,0,0.863780321549508,0,1.99306142367557,0.831990021311089,7.56096280552744,1,2.30018296477936,7.56096280552744,2.5,0.958286441939015,5.63019559480718,2,1.01500100606126
"631",0.2,41,16,8,0,1.22553959208332,0.160064582855859,2.16795602153476,1.18681279318202,7.53807728432517,1,2.53332657692205,7.53807728432517,4.21202004757051,0.458585573655461,6.53122314108715,2,1.08318784114191
"632",0.2,29,11,2,0,0.857285531533208,0.946155432524746,1.85675312691621,0.795897077811531,7.31679865173211,1,2.18082252964828,7.31679865173211,3.42405624394367,0.863943772480031,5.95548304068046,2,1.16482876626417
"633",0.2,35,10,14,0,0.757969583967051,0.848592577996251,2.36350740136044,0.73536103487755,9.55895728932824,1,3.91871680984769,9.55895728932824,5.69886485210417,0.714234348217415,6.74729178066146,2,1.79813693723855
"634",0.2,38,14,5,0,1.03123543328293,1.74826887574632,2.06504829665778,0.994944777362107,7.15457369510166,1,2.46649694684794,7.08698589220793,4.96861338464599,0.244806856191114,6.25076730913678,2,0.947384489847915
"635",0.2,102,30,25,0,0.07476088685724,0.635090147811154,1.42217488181866,0.0504195523635638,9.67849869128492,1,3.21231902171476,9.67849869128492,4.58436213991769,1.13388154293998,7.39609312461027,2,2.03160415588281
