"","con","ext_all","n_basal","ext_big","ext_small","ext_BAS","shan_all","shan_big","shan_small","shan_BAS","rand_shan_36","rand_shan_32","rand_shan_28","rand_shan_24","rand_shan_20","rand_shan_16","rand_shan_12","rand_shan_8","rand_shan_4","rand_ext_36","rand_ext_32","rand_ext_28","rand_ext_24","rand_ext_20","rand_ext_16","rand_ext_12","rand_ext_8","rand_ext_4"
"998",0.202242563664913,46,5,12,8,0,0.211354234201011,1.61387479382327,1.35072066483256,0.158676457777268,1.16626496052031,1.01211542160876,0.368722879662362,1.08594568489895,0.34713340855231,0.392123564841052,0.549979042718796,0.322444612472856,0,18,15,16,10,12,7,6,5,4
"999",0.202262980584055,16,9,4,3,0,1.94661649685139,2.16960392376622,2.36198961035422,1.93480589292383,1.72949444357392,1.42290453886679,1.44816068381,1.07551941591409,1.09308586704604,0.8227372543646,0.74770145072641,0.693983599394474,0.510642406085176,8,7,7,4,5,4,1,1,1
"1000",0.20253553611692,33,8,13,7,0,1.54873909700626,0.733387063423026,1.98129348059421,1.53494022895497,1.32056512773668,0.891198777848033,0.92446769758524,1.16929613942527,1.09204044293301,0.0064974535410876,0.929542149849979,1.26051073435738,2.98648363213694e-05,14,12,11,5,11,7,2,2,1
"1001",0.202669215528294,16,6,7,2,0,0.748189852467038,1.78434216180714,2.33615105308558,0.705047340304106,1.92850632517298,1.31687155222157,1.23885708801797,1.16970451320036,1.53304266121923,0.453699906811758,0.301783302292267,0.0721316462235768,0.00135076294457983,5,9,6,4,3,1,2,3,1
"1002",0.203095177770592,18,7,5,4,0,1.05995781376177,1.67142752362233,2.10220073529474,1.02124102096904,1.58978557289926,1.7412407103535,0.88791069506397,1.34684756953738,0.646879741786361,0.988405946961116,0.381057373103567,0.895096262568362,0.625378102311509,11,5,4,4,5,2,2,2,0
"1003",0.203163312585093,20,9,7,3,0,1.34081337443126,1.49484318633275,2.37369885607873,1.26093631754611,1.71422165188888,1.85342230640049,1.5420750008117,1.49086667196218,1.61269749889532,1.10184905984191,1.09453675844837,0.912421395418579,0.622994123120945,8,5,5,3,4,4,2,1,2
"1004",0.203244653716683,8,11,3,0,0,2.21540259508548,2.13368759114966,2.45687551174142,2.203271102898,1.56220200793965,1.62991189817393,1.28822629294886,1.21661750201533,1.29461184765256,1.17761369734586,0.612778560568399,0.353756544765529,0.000624733101101317,5,5,1,3,1,2,0,0,0
"1005",0.203283347585239,24,9,7,3,0,1.407773146574,0.804993011001313,2.40347611533797,1.37425872454858,1.65742199900997,1.3545195847871,1.25092334502198,1.76293982702066,1.38564860681955,0.318722794575168,0.270731401731096,0.139428096950521,4.56627979692937e-09,9,11,8,7,5,8,1,3,1
"1006",0.20348473105114,11,9,5,1,0,1.66379327367004,1.66032051362528,2.33009951852458,1.58178719170754,1.35987549511198,1.63139072153662,1.39245580241193,1.26477934207212,0.956057896563242,1.20478270535307,0.0194480577153523,0.561708649111074,0.117837931858275,7,4,2,2,2,1,2,1,1
"1007",0.203534244839102,19,5,4,1,0,1.4782100625549,1.59863478107243,1.53170083390549,1.46554037445409,0.886324426766329,0.731633547939696,0.69125346179264,1.1017070166302,1.27400426264888,0.674014152183596,1.24303602526389,0.0213128801577689,1.75153409604196e-06,7,6,7,6,6,3,3,1,1
"1008",0.203658278496005,50,6,21,2,0,0.574875370864832,1.01605151962709,2.30625975518607,0.503204001748946,0.882587883330795,1.75244634778266,1.62703669646461,0.533508662504419,0.683554165801236,1.21768348583804,0.00716685217145765,2.63562986386179e-06,0.117373477830542,20,17,16,15,10,9,8,5,1
"1009",0.203785660164431,14,8,5,5,0,1.71587583846898,0.691503266271186,1.65108844474756,1.66554235274522,1.2191633089761,0.553247832620245,0.699530286481366,0.279278150969508,0.786652217165194,0.471529173285897,0.906169577825351,0.358295249192511,0.0513412464589886,8,4,7,4,4,4,1,2,0
"1010",0.203871747828089,15,8,5,1,0,1.65928829265851,2.05941237741923,2.10323699045761,1.64282855781142,0.982771683632864,0.981247760505684,1.21665763130036,1.34497360675362,0.660899837444695,0.783886085505039,1.08433014615119,0.199729592550011,7.40673658715597e-05,11,5,5,4,7,2,1,3,0
"1011",0.20416929309722,28,6,11,10,0,1.55228767282642,1.32814660600564,1.41036592858755,1.54545278132156,0.274591850463586,1.07785674473461,1.70887503350989,0.34238329439057,0.069216084356025,0.847596168529551,0.0524951206243041,0.395156422236416,0,7,11,9,6,8,5,3,4,3
"1012",0.204276485834271,24,9,8,6,0,1.71368609165148,1.36101880825314,1.86622858435457,1.69499582099346,0.654339101621176,0.946246544339396,1.03332287979401,0.94958100249811,0.836550099634788,0.599466250705035,1.02096663290287,0.000346022726977815,0.459426588817306,7,9,8,6,6,5,3,1,1
"1013",0.204317599907517,50,4,23,9,0,0.549986545401153,0,1.6999278416769,0.514549415492322,1.13388787319377,1.54993659341744,1.0124028103584,1.61210818556478,0.829901078756189,0.938757070711568,0.762930744209225,0.0100859459009824,0.142172570435391,23,17,11,12,9,5,6,6,2
"1014",0.204648616211489,14,7,3,3,0,1.63498843469113,0.485655084827995,1.73197267141921,1.6240535903596,1.41713912385226,1.04073883153795,1.74738424620658,1.0937865188951,1.72243194156049,1.07308398682038,0.675199024257201,0.533284805737142,0.0574670744500919,5,5,5,4,2,3,4,1,1
"1015",0.204755906597711,49,4,22,8,0,1.26502027846237,0.44911650038015,1.9062840806602,0.923500842764721,1.4785275095732,1.16297827187097,0.465175660548382,0.740073426652977,0.351396185401817,1.04886042545602,0.886935608356366,0.692988877090402,0.0321990016753019,17,16,14,10,10,11,7,4,1
"1016",0.204926667129621,57,8,22,1,0,1.94368539748914,0.657451775994692,1.94753720437901,1.74879189979938,1.34255688437857,1.09350729722202,1.30333430449572,1.32792859691145,0.0532129139138765,1.21369270210953,0.436864750794704,0.809829171357421,0,25,22,16,14,14,8,9,3,3
"1017",0.20507030270528,41,7,20,7,0,1.09393704714972,1.0664850386584,2.19685847709887,1.07835618653368,1.47882302842236,1.6661514074106,1.24337751130305,1.37422106792695,1.20045541254678,0.226193235914103,0.817781210495942,0.396504084126462,0.152424268669921,18,11,14,11,9,8,3,5,1
"1018",0.205109616275877,16,6,3,10,0,1.30484385446577,1.9060965945814,1.61658526948238,1.28106603597937,0.969701078645929,1.47116771739685,1.21794072735687,0.593187730596816,0.964015196718733,1.35191589098149,0.682134668693588,0.153768966803655,0.351167521616967,8,5,3,3,3,4,2,1,1
"1019",0.205142980231903,43,5,20,11,0,0.751304227052991,0.123015181556127,1.5174114274093,0.739376055133367,0.72676162685639,1.18399143482527,0.925380642142454,0.958295362064216,0.420286547850451,0.796543864167754,0.0393225695232957,0.257122665238673,0.131372312199403,20,12,12,13,8,7,7,1,1
"1020",0.205164859862998,48,8,22,6,0,0.756819230879046,3.95855854400781e-08,1.84502111022911,0.700008163615942,1.14554754067241,1.01344257671792,1.19617100617782,0.303657351896048,0.633381219060419,0.344790514850327,0.948787149006355,0.637117544067191,0.00297495744832678,17,20,16,15,10,9,6,5,1
"1021",0.205361036909744,30,6,14,4,0,1.28243213796856,0.423073899225048,1.70550151601682,1.2628826388057,0.807605620974571,1.13903909915537,0.593451803896914,1.18869926310602,0.0420616383408746,0.0942242257020897,0.000892392942152919,0.624413016411623,0.0308533817952913,14,11,10,8,12,5,5,3,1
"1022",0.205916125653312,22,6,10,2,0,1.22440727632956,0.690276727363293,1.8318997176247,1.19985346320265,0.913436996477003,1.16319477466934,1.10399681580395,0.755495908388835,1.16137240402123,0.258536175350485,0.538858763523758,0.0743937856713489,0.000725609086470532,12,5,9,6,4,4,3,1,1
