"","con","ext_all","n_basal","ext_big","ext_small","ext_BAS","shan_all","shan_big","shan_small","shan_BAS","rand_shan_36","rand_shan_32","rand_shan_28","rand_shan_24","rand_shan_20","rand_shan_16","rand_shan_12","rand_shan_8","rand_shan_4","rand_ext_36","rand_ext_32","rand_ext_28","rand_ext_24","rand_ext_20","rand_ext_16","rand_ext_12","rand_ext_8","rand_ext_4","rand_shanTL_36","rand_shanTL_32","rand_shanTL_28","rand_shanTL_24","rand_shanTL_20","rand_shanTL_16","rand_shanTL_12","rand_shanTL_8","rand_shanTL_4","rand_extTL_36","rand_extTL_32","rand_extTL_28","rand_extTL_24","rand_extTL_20","rand_extTL_16","rand_extTL_12","rand_extTL_8","rand_extTL_4"
"1",0.0501933422870934,21,12,9,0,0,2.42048131206124,1.86110473347629,2.3022622897145,2.37694858869667,1.5047958505754,1.0588585741592,1.24925738215098,1.20637597043503,0.591713288549207,0.971164665178241,1.04554027964472,0.665362076844594,0.692679174770531,8,12,7,7,6,4,3,1,2,1.25994605952887,1.3052897987198,1.59990478613048,1.24299536109328,1.14877518447414,1.41553283624888,1.14419049563586,0.539200527130357,0.543642015795563,9,10,5,7,6,3,3,1,1
"2",0.0502459233626723,24,12,11,4,0,2.2149966369463,1.19628276965669,1.78286160199481,2.20460511412667,1.02643225443832,1.23357197478282,1.26275589681108,0.774421260484899,0.791566055791598,0.670530169540787,0.398372256473029,1.0568380235672,0.377243649651495,8,10,9,9,4,3,3,2,1,1.22406137178207,0.495222822940445,1.87225349459786,1.41866433259365,1.33164436728859,0.840123700721844,1.34026051417424,0.617255817267009,0.000147810235587402,11,11,5,7,6,5,2,2,2
"3",0.0502578355139121,25,12,13,2,0,2.12426336383138,0.859215278163877,2.17243331763308,2.10373363031488,1.71867245584274,1.23270866324738,1.15128427580875,0.662586531993536,1.28875894808739,0.844680213149526,0.734622639572402,0.126489668685964,0.0273480433434569,14,8,9,6,6,5,5,3,1,1.50750058263469,1.36261423193887,0.928859696333819,1.13216414884156,0.884549459158249,0.990423113941533,1.07788666641438,0.669856946047918,0.649239538651948,9,10,6,9,7,2,1,3,1
"4",0.0504872660152614,30,9,14,2,0,1.86653980919583,1.02986757698811,2.40498282040396,1.82627625216105,1.50118384491046,1.68651325641067,1.97445227203137,1.2238034923867,1.01480592966799,0.886489324903758,1.2624108567996,0.0148209609663863,0.22376949159061,14,11,10,8,6,7,3,4,1,1.76171207010722,1.55992415474854,1.57448264639873,0.937429296894348,1.03819109818591,1.08458236589569,1.30392077571163,0.898266007191658,0.0239750827110934,10,9,8,7,10,5,1,2,1
"5",0.0508017660584301,36,12,12,5,0,1.85664576337338,1.19659952632395,2.12719812543052,1.84471280587717,0.904595680128193,1.2822689323771,1.55789781262471,1.59135370381823,0.629352806046825,0.167298526341789,0.695511284456799,0.0127711909555715,0.121188427173211,14,12,9,8,10,8,5,4,2,1.05970001395625,1.34689299917101,0.95458856295457,1.58153611671788,1.24629315958414,0.822418474093263,0.655231250913844,0.903121437021743,0,16,15,15,10,8,6,8,4,3
"6",0.0508033501682803,31,12,13,8,0,1.86193476096654,0.236994970396307,2.1904853070748,1.83168011957665,1.7637882824409,1.72157084730897,1.28649091143528,0.771609839617689,1.82770535298758,0.86396114458955,0.756970033047029,0.98036078171023,0,15,9,8,8,4,8,4,3,3,1.43190751334565,1.71284849181277,1.33901496948886,0.993725546475092,1.27964290739187,1.01268513427246,0.762753917644522,0.732199705799327,0,12,12,12,7,7,6,3,4,4
"7",0.0509093975182623,23,8,8,4,0,1.9556149159807,1.18994600908962,2.2156611273388,1.91501772884616,1.52460467949849,1.65614310929658,1.28878822149163,0.973605127396745,1.18656095979426,0.851326543305437,0.832262335435561,0.00319557847027435,0.184228329914652,12,10,4,6,5,6,3,2,0,1.49904537681752,1.77078932681441,1.00081218024514,1.17817917215147,0.513310297539118,0.626092557559182,0.655015865932251,0.647222696250332,0.0477740779308088,11,9,10,7,4,4,5,1,2
"8",0.051035591121763,13,12,6,0,0,2.21835928486778,1.77968805412432,2.65765723639118,2.17596519763609,2.15352052633162,2.19365974498227,2.11336475599126,1.42241102913066,1.26319874031269,1.42657420243514,0.222112781158231,0.766182489725339,0.204122218885562,6,4,6,3,4,3,1,2,0,1.56852892432237,1.91081552993603,1.62261072519274,1.69834103517197,1.70361625807948,1.15341899792737,1.03606034437812,1.16350844660493,0.196046180043958,7,3,5,3,4,3,2,0,1
"9",0.0513219421496615,47,12,19,7,0,2.07670608076841,0.102184263668753,2.22476453715738,2.04834188076712,1.52822877746597,1.63592883812617,1.17331942223011,1.35713605308228,0.697496527268573,1.02279657294496,1.05410664302805,0.0356765204376695,0,18,18,15,11,14,8,7,4,4,1.81816343137183,0.868092617537599,1.20790729230328,1.38519503678541,0.530968876569538,1.44655601460639,0.000711805169770499,0.464509584657266,0,21,19,15,12,11,7,10,5,3
"10",0.0515168035170063,30,12,14,7,0,1.96964810705354,1.15672619020636,2.28723230946758,1.93969131115085,1.7790596746468,1.68612749946527,1.17572787186931,1.37361242472718,0.81391083872858,0.656940112043381,0.0121250243120002,0.589163427677378,3.21110549836805e-05,13,15,10,10,6,4,5,2,1,1.76264712311978,1.97069069219839,1.43910164558089,0.932241220134615,1.28780731131342,0.531683741236511,0.304508408050455,0.138173357463656,0.0404018953274691,10,12,5,7,9,9,5,2,1
"11",0.0515853720251471,19,11,9,3,0,1.9631393194382,1.42715748411382,2.29101066238663,1.93474417302764,1.7589684467501,1.58639758890475,0.712494121834205,1.79932647122886,1.24750498909101,0.839762806748149,0.334699182944907,0.312492584708099,1.03924194665546,9,5,6,2,4,3,2,2,1,1.63341032360581,1.40922876006184,1.21593817803557,1.45895884671269,0.825542315234676,0.663343667688362,0.0978787282774538,0.989724872201565,0.300562235662725,7,6,5,5,3,5,4,2,1
"12",0.0516688334289938,35,12,9,8,0,2.14052390507534,1.30084913562694,1.89597513659037,2.10940543837902,1.25533143051988,1.29415631790729,0.822124798889962,1.25451294789283,1.03101980409266,0.667940053474069,0.169254418271569,0.0401665842638172,0.0824313339423916,14,12,11,8,5,9,7,2,2,0.7402666107606,1.52104015226986,1.05472537539615,1.14335534828147,1.12473609827107,0.743748472667047,0.508009980527028,6.38714410697288e-06,0.624398402763212,18,9,12,9,7,6,6,5,2
"13",0.0518359131878242,17,11,5,1,0,2.31101477322626,1.78973304055462,2.66799279071313,2.28771776120572,1.97800700393651,2.08895044339311,1.5649481334741,0.541085971361352,1.44856303175114,1.18160052025571,0.746251626865085,0.675039397584495,0.676408964609618,8,5,6,6,4,5,4,1,0,1.83592553056928,1.88801033143577,1.69599279206907,1.79033169961568,1.45896252352893,1.33046576429529,0.188605066514693,0.718229055107417,0.0119097295952394,8,7,6,5,2,4,3,1,0
"14",0.0518756318837404,34,11,18,2,0,1.9626088142737,0.00299709244226659,2.49198735498325,1.92295102691797,2.01918635776802,1.62871692695676,1.66133876264889,0.933450542906637,1.45871063271599,1.48336212861631,1.20017175550908,1.00889433819298,0,17,13,9,12,6,6,3,4,4,1.4104836642983,1.96169810458252,1.63648540911209,1.48091598108169,1.485567996698,0.97407964132282,0.627991955916722,0.473100337071963,0.172373541590311,19,9,12,11,8,8,5,2,2
"15",0.0519025817280635,11,12,6,0,0,2.31973409876775,1.73046384253613,2.48871352996846,2.29302603837224,1.67280609670508,1.58301992083576,1.75197105314433,1.62829053310131,1.4877893442211,1.53767898686332,0.743509992342074,0.0199309507132367,6.2612554067503e-05,5,4,3,4,3,0,3,2,0,1.67794373809223,1.70661236139121,1.43633601207155,1.15919503833352,1.34336728167414,0.712488469854664,0.637191946258485,1.2822117266296,0,4,5,5,4,3,4,2,0,3
"16",0.0523074780823663,33,11,12,5,0,1.88282838095111,1.24697952283413,1.78267943208833,1.76857226798966,1.27898788471739,0.492594287379884,1.29178590301337,1.68918113329646,0.938760060084398,0.609452483541666,0.349872770123615,0.724113089097462,0.0685433441529592,13,14,13,6,9,11,4,3,1,1.49196175206791,0.96549627781706,0.399130663719613,1.55515199763464,0.591871875574347,0.418500269450594,0.744315781379487,1.12901029274061,0.509425251748924,13,15,10,12,10,8,8,3,2
"17",0.0524656245484948,28,12,16,2,0,2.20479733948649,1.57306651188583,2.07784593749247,2.16634638360896,1.50538303258406,0.856800530721283,0.3782106294488,1.17428767228191,0.732336785527138,1.05722006265997,0.021309467255789,0.576046851594053,0.550188837946847,12,13,9,9,13,3,4,3,2,1.19473767300513,0.955512449135553,0.760855885899137,1.14355033923202,0.911639873476125,1.16791984149842,0.477684060455718,0.00241880488378129,0,11,9,12,7,6,5,4,4,3
"18",0.0527878788998351,19,12,11,1,0,1.70338279100907,1.18106788279032,2.23821635804173,1.68631443527893,1.60684929227465,1.24057855333719,1.05900551268132,1.28706291444092,1.54598753192626,0.955998072449491,0.92887579513104,0.924820640097212,0.739750314594757,10,8,8,5,2,4,3,3,0,1.40431577409963,1.75469898281568,1.36547888668016,1.55027218074678,1.36430846700121,1.01310740248441,0.568638983386322,0.942601645715678,0.400071644711534,8,7,6,6,4,4,3,2,0
"19",0.0531349700177088,21,11,9,4,0,2.11392332878088,1.09498468807681,1.90753030501826,2.05930037406831,2.15778870298146,1.52089215569085,1.51185573197166,1.70618143311063,1.59836819487692,1.30310770967599,0.532416308943861,0.262598784712228,0.0452858343929862,8,8,11,6,8,4,3,2,0,1.43995970644571,1.12499844241029,1.68765838719671,1.88979115426362,1.11248154205632,1.53628779720683,0.690527374201053,0.71090402917588,0.312011420719006,12,9,9,5,7,3,4,2,2
"20",0.0531967869726941,23,12,10,0,0,2.39397481250801,0.776863351902307,2.57430599602572,2.35183331338658,2.0618161555046,1.97420173031781,1.64534203764496,0.984253830443315,1.01060392781394,1.18770433739727,1.18377620740874,0.14387937461332,0.196252918535052,4,4,8,11,8,5,5,4,1,2.0223230503859,1.8214566048554,1.59876168517974,1.8956301417038,0.998849341991152,1.61979979548483,0.747653336699788,0.910558376685132,0.710981087686383,10,7,6,7,5,4,4,1,0
"21",0.0536927780602127,12,12,9,1,0,2.33850971414385,1.13698798575572,2.29378186665117,2.3035480697783,1.69235040722902,1.71851128406884,1.70694816082175,1.12099975997573,0.913755987246412,0.690539487497736,1.06656011113227,0.00209365564479313,0.00303986810022896,6,4,7,3,3,2,1,3,0,1.34399623040673,1.50882575075028,1.47658924592299,1.0150548244715,1.49960649061125,1.61600043289795,0.549806753139523,0.557870981384655,7.10978819922196e-05,7,3,5,4,2,4,1,1,1
"22",0.0539536075200886,15,12,7,1,0,2.0945870606577,1.92512484387987,2.40367790676228,2.07342106279128,1.99465262333889,1.72575979635115,0.80287342632545,1.65774524061938,0.602078479277346,1.30153661937631,0.555669986241498,0.649424606128788,0.0559905023891223,6,6,5,3,3,1,4,0,1,1.69279135222958,1.96648958794464,1.68295672903741,1.72491413152389,0.966489498863859,1.08498179074917,0.815248863868579,0.686712452376925,3.81044592125101e-05,7,5,3,2,4,2,1,3,2
"23",0.0539947507204488,22,12,11,3,0,2.16440052778571,0.442785332107598,2.42661121485238,2.08630895933388,1.90984394163733,1.54195268522083,1.56959000375438,1.67407956045718,1.02813298362162,1.28393750338806,1.057889459802,0.43438732698795,0.0132122611754513,9,9,7,9,4,5,4,3,2,1.83380027301237,1.67382695309287,1.02871750328343,1.7052913439192,1.23634751593823,0.824319204908198,0.556468993951292,1.12827829790119,1.5027043404906e-05,12,9,9,3,6,5,4,1,1
"24",0.0541879625990987,27,11,13,4,0,2.15297380230491,0.765819154265737,1.95116387649103,2.12341031402533,1.3061982374832,2.04277925730361,1.44998000201178,1.74404399937968,1.40207049581035,1.38939515195701,1.00603365334066,0.111120349697821,0,12,11,8,9,7,5,3,5,3,2.01077198715204,1.59998088341865,1.97708984080473,1.73513237747422,0.590558497969713,1.05273297764903,1.32912244991136,1.00958457656658,0.31686425242126,10,13,6,4,6,5,2,1,1
