"","Connectance_0.05","Connectance_0.075","Connectance_0.1","Connectance_0.125","Connectance_0.15","Connectance_0.175","Connectance_0.2","Connectance_0.225","Connectance_0.25","Connectance_0.275","Connectance_0.3","Connectance_0.325","Connectance_0.35","Connectance_0.375","Connectance_0.4","Connectance_0.425","Connectance_0.45"
"shannon.42",2.87378053180886,1.36702418597133,2.83050692585998,2.45231273141412,2.73287071599645,2.84613141321001,2.45233480187464,2.86494502831466,2.68021615463043,0.143290987074792,2.2678028428839,2.79988245261073,2.80347527322868,1.02361466377472,2.54371601666872,2.21681854737031,2.95494448162291
"shannon.43",2.69336205367573,2.82235601957157,2.42516702013053,2.68169197540376,2.66389860475294,2.24320230438615,1.51433153857099,2.48239459632842,2.66626230681953,2.16995349106025,2.59880084389781,2.51491335913933,2.7072842173456,2.65236855924929,2.83641152930408,2.68251423486824,2.51083459957474
"shannon.44",2.66415847729959,2.74953138817789,2.93327752252423,2.83574003516824,2.24651073860489,2.30078910157744,2.3097921493606,2.47043218504833,2.80840384881136,2.57691021366856,0.13052500514572,2.76904354943897,2.475603108434,2.77131107538052,2.00510830733763,2.36029676794035,2.59271479144367
"shannon.45",2.58642306900618,2.70151999900504,2.878364689896,2.7966918359823,2.77590279667114,2.93741376858146,2.53530523257335,2.53141662047849,2.15330765248902,1.15987259291349,2.97991723573996,2.74185243332416,2.34150937739148,2.52234733357853,2.66296882338611,2.86453886917272,2.76917798490526
"shannon.46",2.72094404359649,2.68637653469598,2.80566899726048,2.72786333474196,2.66084320015858,2.55428388497598,1.77728025504913,2.77107515785706,0.21467688045562,1.4780867670191,2.29140035556477,2.51615515956027,2.79921673427341,1.92579162397992,2.84302176359406,1.77815615849166,2.94967529118649
"shannon.47",2.84039020640947,2.68724017665178,2.3417055106061,2.2390218825877,1.54684426876681,2.90822790032514,1.03576762194662,2.24025792244892,2.3952706073676,1.90265830782034,2.51242132231503,2.36500715442337,2.70673189819354,2.69386828992913,2.89563319287126,2.5046574507436,2.59709472080485
"shannon.48",2.7993953150728,2.55532442067575,2.85748748537811,2.80310599071522,2.75416091508969,2.81633762253679,2.65030230534011,2.66944862357229,2.92665415423526,2.59078065633241,2.56571528278181,2.73233148782084,2.69162121146056,2.82209764070293,2.535620656784,2.86537852646326,2.24802939879671
"shannon.49",2.74738080370974,2.59777065775218,2.431493058647,2.27198715075053,2.54858918059307,2.41303293344791,2.98471834740777,2.82606903275727,2.80240674287946,2.51684875108321,2.57825047930816,2.59602608645068,2.75563879517296,2.59324709957448,2.63963004201,2.75208308946753,2.54711390482297
"shannon.50",1.8620650755413,2.88405231810128,2.9127510321085,2.58020191608848,2.3350887843039,2.89098806749824,2.60121911668862,2.23934963940012,2.77512100316675,2.61597871642735,2.80485075602584,1.14942553671324,2.58838045306405,2.07652611203548,0.0983134876528092,2.66258781028717,2.19384825650614
"shannon.51",2.91817960823467,2.75868680705619,2.46471125735288,2.60159519368157,2.41540726593569,2.8745091120224,2.82912400921878,0.764634922754957,2.51744291951177,2.51819329095001,2.89551502296336,2.72737477768605,2.39842324566025,2.26304185429832,2.572938605434,2.47407794419327,2.66446646775946
