"","con","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","con_9","con_10","con_11","con_12","con_13","con_14","con_15","con_16"
"rep_20",0,1.75179486446333,2.21105515950002,1.94708849039189,1.66361558580525,1.87406277326415,1.17365507462835,1.43535095146309,1.54563197187948,1.58303456587558,1.81096248115262,1.42170731502904,2.35539296572269,0,0.864071880897085,1.93865406615946,1.80306064908259
"rep_21",0.803024120056834,0.140249971956766,1.95110069404888,0.865855649091959,1.89731463775882,0.755162067312618,1.94769076202164,1.70591416587488,1.618893407002,1.64682755815072,2.03952470707363,0.961952456562332,1.51441645464298,1.24209475393778,2.04666162355483,0.852051332118274,0.784183728110801
"rep_22",1.63019386275102,1.24548326990225,1.20136240604833,1.71776095285286,2.0356686413353,0.607179527807509,1.62253501657019,2.36156110229729,1.74334196351094,0.764053353660388,1.77021016942616,2.00553938571366,0.928926618375325,1.94398060752149,0.401630876369091,0.823302280184615,2.19487625745178
"rep_23",1.22053056671779,1.85630404735975,0.645524973069358,2.31573240947214,1.6538480639929,1.33782336268783,1.15291140289426,1.32763826981387,1.38808625129832,0.996984422208777,1.51940917976702,1.34003798545648,2.31011942627238,2.11158659374163,1.30984380501723,1.18373002127762,0.386118717939544
"rep_24",1.10729789546525,1.10364397044841,1.30970111876235,1.4330694863377,1.54485335357616,1.10560906025627,1.16685744347299,1.93701799516358,1.30435834911455,1.12113684024755,1.74207805779052,1.68936864254749,1.44190686502492,0.740315161379184,0.592754507194861,2.08760378902374,1.54103484131849
"rep_25",1.19177397567021,0.532506645878007,2.10231669717775,1.03348935927539,2.23431152335453,1.65707406232949,0.741422061531634,1.47904626734399,1.41083767422897,0.986253210483359,1.72397331848584,1.59681296702532,1.7354156523694,2.13683397460195,1.71561504409567,1.20189439198758,1.49390487866804
"rep_26",1.23275825811162,1.37710012496155,2.16656334449504,1.45496353432409,0.409949097277305,0.732237735590974,0.168637558473084,0.755740943755064,1.64931328518251,2.04459435826343,0.0611115129596837,2.64857962574926,1.88107742395494,0.55964823544866,1.57841802508232,0.903878622022356,2.90040775809258
"rep_27",1.60653075446785,1.73495750432331,1.64949840586434,1.70557744087627,1.45539334452701,1.93796393739679,1.74058126635607,1.12606102035756,1.43418963220966,1.48153750521691,0.791569990442155,2.02266241715085,0.690614414898776,1.11253480745165,0.950589547861853,0.586253378022054,1.30678699629918
"rep_28",1.15799664312859,1.42426818433361,1.50403712027708,1.41271554955694,1.63594211105411,1.40351279761874,1.65034837776673,2.00202800138117,1.51079357250261,1.61022134081071,1.86180929078317,1.82645173389522,2.48409473678409,1.40226192818412,1.57995516277486,1.6052671840613,1.15824989173129
"rep_29",1.01769873168287,1.70388546428145,1.47108290357576,0.517662179404232,0.983386472848849,1.15298477828513,1.52785374210237,1.81147560224057,1.97739727835129,1.68913147710029,2.03015601297104,2.34275108013648,2.26528878132545,0.975463902219984,1.07903026702252,0.225864086998072,1.73448194326376
