"","con","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","con_9","con_10","con_11","con_12","con_13","con_14","con_15","con_16"
"rep_55",2.01625950962304,2.0105445342318,1.96029113741688,1.92905173593964,0.442120112152523,1.82364892664649,1.8502110999564,1.60866888720811,2.00260977114307,1.32736289582621,2.04441360255743,1.9676219682711,1.89412293470931,1.96348819264278,1.7100420919188,1.76985532414222,1.95221981840687
"rep_56",2.03662847609619,1.56415881594123,2.0614017238019,1.51262745475532,1.53100331640604,0.387721316048977,1.45294191838926,1.922219784514,1.99937178598205,2.01471465438216,1.89177516164938,1.80873694923646,1.78784445310508,1.41775512814858,1.84219815991129,1.97966453417976,1.90153547738599
"rep_57",1.89417959377618,1.81232978730396,2.01691419784468,1.98808270486539,0.744787050946156,1.83415392071427,1.97604009323621,1.58059807285602,1.68503672405375,1.34315654100047,1.89892665493214,1.95086648310391,1.75245777835703,1.91185417648328,1.33994280027741,1.93010458307661,2.01924401012558
"rep_58",1.97057522975439,1.95847802657545,1.91468766695924,1.90662350038527,1.66515786377144,1.68810526762599,0.150687773895122,0.946885619433543,1.72978894482326,1.42556569050027,1.96653979590971,1.66798639379168,1.87958952695024,1.71682502162963,0.857931309294011,2.00812274567239,2.03870718115677
"rep_59",1.35069931531063,2.03599094151186,1.32448967843366,1.79678859424162,1.96067856848767,1.92957644491083,1.80253373381718,0.404480913044132,1.38253368534952,2.06581367680491,2.00963430178937,1.96350012167311,1.84057965575865,1.71443654563209,1.08404664153527,0.770128739946946,2.02890634582775
"rep_60",1.81966529827302,1.8362244028586,1.95536677930165,2.02597479664755,1.93455419814418,1.98947296891321,1.9837171571318,1.5067810760963,1.83903143335936,1.67741495791431,1.86287196466079,1.85334159576896,1.65855743033834,2.035471966974,2.00483786250191,1.88803789904792,1.81624106016209
"rep_61",1.89146286135922,1.92471791860542,2.01954917820742,1.83953594875979,1.95199179983041,1.9089945532896,2.02705450425844,1.9460045579179,1.8845365359527,0.568315250001448,1.70262891337211,1.84688612230086,1.63407927597329,0.683271916963475,1.92697710709856,1.72649647897053,1.93178462404912
"rep_62",1.74267356844352,2.06399678751592,1.90802518568224,1.94203228065576,1.36569654336129,1.8768413466332,1.8520796812552,2.04311837118786,1.3743485997334,1.56159138287334,2.01643139915172,1.65535565704132,0.36350216242867,2.01670582806484,1.61251523026594,1.79811149402774,0.93913276495973
"rep_63",1.91804366287594,1.73567211601651,1.90882265300713,1.88154397178493,1.97888024095783,1.81912428274243,1.46767941857572,1.85743723104521,1.40996698546253,1.77679381524566,1.92021439139853,1.85875594137971,1.30614853202237,1.49923700530782,1.78376196697537,1.6280893988429,2.05203106869528
"rep_64",1.82070040340284,1.93396012536178,1.69671542653637,1.78042312276285,1.85987337100625,1.91519488194806,1.957635708581,2.00269228283792,1.68512637391919,1.88524000587396,1.95847742161983,0.876847718998185,1.94224329604756,1.37420041740016,1.97169654257421,1.68288088901585,1.92621232963294
"rep_65",1.8496608728885,2.03658481887065,1.9797998024945,1.70660873286918,1.93712630241733,1.98090663874386,2.01936408537153,1.99281149283002,1.65045291307683,0.763427502279071,1.86976947927,1.93887749873355,1.58423864216545,2.0255119953421,1.75808655767393,1.950937317011,1.06022665296775
"rep_66",1.73500151616649,2.02975482805788,1.75569014012007,1.99687044844173,1.50137939369005,1.59973474276702,1.80473584544842,1.44804635521194,0.679036235793034,1.74316186628513,1.64067907343883,1.15642875951299,2.05797673071,2.01261947981743,1.89233645855382,1.6257937574367,1.63525243225077
"rep_67",0.784615046826364,1.99654294466989,1.93153223001715,1.82188752483412,1.86663302143869,1.96114386488316,2.05134000152004,1.85035064474276,1.79304978319523,1.67314793435855,1.66668917985883,1.65561642743899,1.65096916068187,1.86625508354588,1.85757856553809,1.7720283715071,1.92255512793427
"rep_68",1.93258370508406,1.80435510816257,1.95450681717036,1.85323474556236,1.23942316882881,1.86719476312751,1.23255211352196,1.52179592694317,1.19548626716053,1.15498287070902,1.36852016226975,1.98312967317276,1.6521527318863,1.76495353715973,2.00851957598237,1.85343592434476,2.01164197079994
"rep_69",1.44638803608049,1.87690745689902,1.62844372874443,1.96637454803958,1.99670545392996,2.00577994427132,1.97208668003214,1.86035628209468,2.04796770279709,1.85714483173493,1.61078405287052,1.99170667797485,1.96247190165759,0.667643992662165,0.0574851992499142,1.86326437103968,2.03643832595405
"rep_70",1.70737035891515,1.82222790700619,1.70790859249619,1.95206530197315,1.77622986292607,1.86556850265744,1.92513801973528,2.01051531647848,0.839418807793935,1.91107875939491,1.73040620983299,1.84730634948315,1.94841432431438,1.98858295170129,0.890470682982676,1.92089998082032,1.82348372510432
"rep_71",1.8734849866689,1.90928054992635,2.04693878057168,1.86505236120815,1.68745621779645,1.59497737158204,1.29283353145744,2.03438695529812,1.39680171242905,1.94488129520489,1.97086735965906,1.90709951693201,1.97731299604827,2.01260293891164,1.83508447440698,1.88413926938743,1.88150032417999
"rep_72",1.7279676067938,1.26320441100249,1.95594111673365,1.94096499622929,1.86509829718431,1.93247701105803,1.83774105643704,1.87894216510614,1.40140237425452,1.95540028323766,1.92982357442137,1.2988038642237,2.01848539337813,2.00954828697047,1.44669943121004,1.46363350490551,1.89754526243058
"rep_73",1.35906336528646,1.70370401522315,1.99620232840013,1.92662619918206,1.92959373868693,1.9545026360426,1.74200466258912,1.72740870653988,1.68235406372336,1.64178645167818,1.91686795119908,1.96661054148457,1.79275657942176,1.84554665066988,1.93558677096569,1.67877107894359,1.76264962780256
"rep_74",1.78563432545923,1.83682727849081,1.95076369048413,1.7663621952156,1.95982086936787,1.46540310900811,1.50466913730277,0.691521263332451,1.81043734370736,1.51672800221295,1.89331593779135,1.93401516595951,1.90752245132542,1.90446366980352,2.04960837613696,1.98968693766452,1.44159482265794
"rep_75",1.82701485375185,2.05141803894313,1.64955698859223,2.04554834233699,1.9110857796189,1.69901405665417,1.82266591835343,1.98273660745368,1.62117964355925,0.0531794850548438,1.89045763272072,1.67510434087876,1.69626399727268,1.75154136930598,1.09857498768237,1.99649937437833,1.57908237548407
"rep_76",1.68301814305944,1.49862621583611,1.77261271254992,1.95046675900116,1.64998410355424,1.79815526355126,1.72635326150895,1.59496902953036,1.91778758475115,1.91004027856785,0.360817298027333,2.01771550913834,1.3161277264267,1.85040159050593,1.84005811132946,1.68498655364823,1.18320601587488
"rep_77",1.76138513062052,1.8849241378821,1.85618919420377,1.98212277178009,2.04250918095368,1.7485048436209,1.54515404611408,1.6879065540027,1.61072923188564,1.87018411194613,1.87842785063241,1.87419619446091,2.05085259459842,2.02465888729876,1.4931139609826,0.38190454083512,1.94743276005344
"rep_78",1.84065313824915,1.90287267553965,1.93128460816148,1.87047051512931,1.94693331144645,1.93247121535923,1.34544285940806,1.6652362661103,1.63469474368461,1.72572036043375,1.97286011872687,2.05685276574589,1.97606970255329,0.508714904392499,1.66418903787299,1.74024973126787,2.00820863410737
"rep_79",2.00500184837412,2.02577339686331,1.79397053010348,1.84365447964125,1.70379923558357,1.82348651168921,1.51090115545737,1.86203522714223,1.67978548876248,1.72604261676702,1.3390294738342,1.82273276946585,0.195179518667691,1.65797505601846,1.46611803380026,1.68499370845556,1.6764232911241
"rep_80",1.69113825375797,1.79686864947828,2.01424162681039,1.94194975832554,1.91889491134845,1.91242056668751,0.961060180819928,1.89453065553763,0.835092541576962,1.62454853393663,1.96293238857464,0.775268429168681,2.00596581941305,1.9044752219753,1.99591676458565,1.40415638140018,1.80834852542657
"rep_81",1.98674086630701,1.74540257333105,1.84286901677312,1.96075296699236,1.78893457677096,1.28652154249303,1.68372976574901,1.77834444189062,1.74754625099113,1.8289917836518,1.86331176448265,2.05416823642583,1.80119447952556,1.88557784083869,1.95341642088954,1.25084169302344,0.891622083454273
"rep_82",2.00113098065147,1.69251793852891,1.91444493352191,2.04556697041797,1.94092505942198,1.94286682779299,1.58693365273422,1.93514421732813,1.94381105267159,1.71344499400021,1.67262648158349,1.59581985587714,2.02971541053565,2.00273009567382,1.48445678269564,1.74404022783102,1.72822236558278
"rep_83",1.7418821093245,1.65838452084931,2.00314241640207,1.99934667850022,1.92628779521535,1.80512042451068,1.90230755927018,1.91446837856253,1.85051090490033,1.39920636521201,1.81337857714355,1.78709876537526,1.73950815450189,0.07003574574156,2.00613621167109,1.48677238168584,1.90175572554215
"rep_84",1.96922205349598,1.93329626603804,1.93601804298834,2.0183837827408,1.19141639574469,1.95529847491383,1.96130632242962,1.93450870084948,1.90892913689424,1.52783627235325,1.83259562519328,1.91257235008149,1.77140706335858,2.02104553528532,1.7605313437963,1.68490425015125,1.70384089474533
"rep_85",1.91531782259756,1.36726542139657,1.62819525014351,1.88855625124005,1.9484640186295,1.74634981574534,1.16005125874399,1.87362282199267,1.97086299253955,1.96578586178295,1.68995881203357,2.01054974154915,1.95045980480191,2.00013063896976,0.790016288350183,1.86636118766464,1.86175729026372
"rep_86",1.931562981165,1.9031507757378,2.06266555920918,1.67388242185695,1.94259135077555,1.13320906107539,2.0001378789536,1.80063531238715,1.73986013674118,1.95931822343842,1.75952009633359,1.93578749317013,1.26302099521261,1.87184960458421,1.618530390589,0.463889103490632,1.98191801694613
