"","con","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","con_9","con_10","con_11","con_12","con_13","con_14","con_15","con_16"
"rep_49",2.4861094185354,2.78916892239508,2.66033702858211,2.71369626635578,2.48700502876582,2.17592982414095,2.26174756630322,2.81573434297927,2.61618623545732,2.39249853378862,2.02163890131826,2.65662399244113,2.29757663281794,2.56277415120607,1.94908768950421,2.53875148637087,2.51774643003373
"rep_50",2.53279315116906,2.54985672240704,2.88048843377226,2.93574289120143,2.6809239092199,0.184765634295315,2.75739769191575,2.68437551054137,1.5678098719952,2.6615679024046,2.20813284837485,2.65192716021041,2.65846363876449,2.76813909784868,0.682823116343624,2.676714086945,2.74689566969017
"rep_51",2.53564623859902,2.55807441100168,2.73772308085786,2.73467376755125,2.48330784442084,2.56761407990454,2.93579759961319,2.88458368733257,2.66300214151684,2.59442983625972,2.66689273968446,2.85571236406026,2.25822138683699,2.89075420722735,2.13948764232152,2.59264749140878,2.82699421519263
"rep_52",2.87763746872514,2.4391381814445,2.80097060893316,2.86652970214891,2.68475714299735,2.41487311646129,2.85648610677466,2.10691762924417,2.95303450675487,2.87493961456556,0.757176757072659,2.39107397802934,2.33256681240295,2.78520535316088,3.02843262122623,2.58366940834188,2.39700900882161
"rep_53",3.01303042005065,2.74181847782546,2.82047038664504,2.73798064443112,2.81274517123619,2.79752644106921,2.62853121993679,2.84368121708198,2.53116374700232,2.94103815918117,0.125243761219238,2.38767084635218,2.05573246965172,2.73991018938395,2.13899510527208,2.58774174585303,2.57686277225557
"rep_54",2.56908130081332,2.8830775524289,2.66088605148834,2.72090185447147,2.80153811582206,2.80185408340513,2.67456280407265,2.28351240949023,3.01254869993167,2.65784398246866,2.02108122931179,2.84959383988008,2.9199138980262,2.72794732258128,2.31899266103238,2.79893933582142,2.83870887935199
"rep_55",3.01054380565764,2.86023336496951,2.78060631077297,2.67146776860925,1.18024463528062,2.83971904955793,2.38668993876385,2.38459248112963,2.89345369610289,2.1091652720409,3.05404714646683,2.76084100086721,2.78520355509246,2.67483560022563,2.39256294732176,2.41315783083797,2.77957915088966
"rep_56",2.79300425147857,2.64115741482842,2.96954266827378,2.45267763690552,2.42379929996751,0.914489706715847,2.2350586288826,2.86989646200781,2.45046820750838,2.65931551546138,2.39378536717631,2.49320638835648,2.55716285766621,2.05568823721715,2.76805444074526,2.82018273778965,2.52094890950885
"rep_57",2.71712979392953,2.90825557724004,2.82509915491249,2.87157226270057,0.772676585794198,2.75040334758133,2.99719871252419,2.57773247986168,2.4959972901706,2.32103491252664,2.42781333328663,2.58798506793074,2.67688380473785,2.85259672030469,2.303891372871,2.875938951655,3.05186649554674
"rep_58",2.8551519116662,2.73678098452407,2.84061155166244,2.6264538688946,2.63546467148481,2.48704822411871,0.206990056631331,1.70439871551941,2.47964122229478,2.22692560118731,2.65068347124452,2.39694998748606,2.66773323669738,2.43881638572554,1.30401807584028,3.01939501678959,3.06262927672438
"rep_59",2.19694707158192,2.76014951577814,1.98911366601243,2.55702142209311,2.66302721375226,2.84476089085083,2.54397485194169,1.10329469853911,2.12856131697358,2.97823028768779,2.91456459674138,2.57141746842408,2.88434868669694,2.48294473653588,1.36290855019473,1.28892099360724,3.02276960345172
"rep_60",2.86459546514788,2.70806670409905,2.72014538197867,2.8560686367072,2.70387902909699,2.8258492582267,2.73937422857026,2.23397943701022,2.73160132977785,2.40679573465063,2.68664360871773,2.78465881319837,2.71302050011519,3.0572171679792,2.66154422879972,2.83292798144492,2.7310245907213
"rep_61",2.67633807689689,2.55595894058113,2.76469062463792,2.46882739405954,2.63923000739531,2.78578966641714,2.9210772716367,2.38460677009653,2.85430835546104,1.25416963976339,2.57675463554777,2.6723751999848,2.6119823833626,1.37363290695216,2.23936491728684,2.30587661330697,2.86962563158284
"rep_62",2.45747699227709,2.75510471415662,2.74626587459646,2.79490807702036,2.34760411171,2.86632098402376,2.63088436666766,2.70825204890602,2.15616118051076,2.45962797600287,3.00430670213074,2.42628013111182,0.96549810974373,3.0149672620218,2.48326467292256,2.64340482948951,2.20741435217699
"rep_63",2.8520784730586,2.75364217285988,2.65694589979239,2.72999051378106,2.7427732974322,2.49750654340139,2.54486127326667,2.60723129417316,2.06467773337678,2.29255958335622,2.58864216375269,2.41171616155985,1.69778183308697,2.53398458193624,2.73689159208045,2.50926225479322,2.80116605795046
"rep_64",2.81040617378939,2.78634706288681,2.5375195697366,2.7370870585332,2.63611237594993,2.98841882747951,2.74625476820828,2.82479889627573,2.56990715377063,2.94792868933596,2.9381273027396,1.86029486337031,2.46276841814637,2.15112797230482,2.7174183420426,2.58622610687294,2.79006753681352
"rep_65",2.76427107057608,2.73114121066705,2.70705521634262,2.55644187511715,2.68681610517131,2.75055829756444,2.86698877243994,2.80430475618795,2.62443510672477,0.796611516016012,2.94795758035957,2.82945563544948,2.40517257658397,2.93946540707277,2.70070131737055,2.86594481202675,1.89587924971665
"rep_66",2.67545353424931,2.70256644250232,2.45286775030192,2.54885475630814,2.47980156545721,2.56638981208129,2.6488984538567,2.47293609345952,1.46906599411966,2.8463274212186,2.57809942177732,1.8424279702052,3.10178977742514,2.85655396649714,2.69089148699678,2.39415949724127,2.22577994885759
"rep_67",1.48909803507442,2.78884180480208,2.47140434049998,2.64339112941847,2.63599119754237,2.74600156450667,2.97361795858674,2.47401827342208,2.45073730685174,2.47856755562668,2.47087415460197,2.52526993084162,2.83225739744119,2.78976016068275,2.75822960980168,2.44679291347995,2.83054050503672
"rep_68",2.76181531688491,2.5521788405766,2.71354221670316,2.56610381686351,2.05572348573242,2.6370052626604,1.86109433126056,2.41654547562178,2.32223534338353,1.8568594659035,2.12761949346667,2.73679063765912,2.50323859323804,2.49506394041069,2.74379658606124,2.23904707376472,2.72305447902876
"rep_69",2.26388297330115,2.60991953135602,2.50956313533407,2.63867341311384,2.91589858680652,2.73511257697734,2.68601589530716,2.69576338955035,3.03095101167362,2.6981621086042,2.26492911801826,2.42708132317746,2.63353338827069,1.01897371890304,0.0912284977470914,2.84397418861064,2.7331543634354
"rep_70",2.46962587865524,2.73844991370373,2.54921202517475,2.8982610184047,2.63351092365285,2.65471309011916,2.68852822321346,2.91915281024183,1.55711385693391,2.76377899129745,2.31687703760648,2.71588508149005,2.46702431085832,2.90803705167981,1.89100327290018,2.5888951393299,2.73190199498641
"rep_71",2.61400163567135,2.88416063317382,2.82844882857482,2.72062320550162,2.39327941008756,2.43090919183262,2.23262424816771,2.86192037394663,2.16493697280368,2.61920972971784,2.91230439718184,2.86676799703972,2.80786334169312,2.79781698348275,2.6747011984667,2.89774965390394,2.77956397303169
"rep_72",2.49127741942541,2.06230210835258,2.68056137497389,2.81969402310157,2.71023223955739,2.77105611598616,2.55030368938231,2.8197604269888,2.4393741423337,2.92122910044879,2.84479369063601,2.17022706148498,2.82736299366597,2.90909510434946,2.49152219099696,2.18403712780857,2.61895044253434
"rep_73",2.37431025135639,2.62211550700011,2.77300994436348,2.64132211821219,2.66453512059601,2.91444233218667,2.70472520517119,2.26709686210551,2.60037404327657,2.47596702847075,2.787898971905,2.60832263844445,2.70547264008931,2.61656759721654,2.8458745008595,2.51641654756546,2.52434387991215
"rep_74",2.8877108291692,2.7733501480576,2.86515501956398,2.49586717397863,2.9066612577449,2.45133794064802,2.27440877123785,1.41996161767454,2.6164788726047,2.17126352845652,2.90327007931115,2.86501810509217,2.62443872299306,2.71099439812674,2.913475531041,3.14430421381669,2.62096285939415
"rep_75",2.75196857908588,2.88510006743255,2.60894674868559,2.84698958317316,2.8390622894543,2.45417202372173,2.70194787719816,2.66571553252274,2.31720976997254,0.0862202654575949,2.66600441022324,2.52135176260015,2.41876498723447,2.61496970440753,2.35466651702046,2.84750138169005,2.49596961695345
"rep_76",2.43621432956798,2.39676123682117,2.48446115349768,2.56931046175724,2.48939669917844,2.46951565241571,2.56966108999932,2.45237517206691,2.72573500431097,2.77678403651351,0.438611311075453,2.93381006111442,2.29754703961743,2.79279532949825,2.65594093397121,2.48879587118053,2.20203428685842
"rep_77",2.70771662920916,2.73639905066043,2.80757734875315,2.695057078331,2.87697957221219,2.16394770090462,2.27937070288551,2.51665922691061,2.36172216700308,2.75363480960963,2.43036380440982,2.76501641507449,2.71168878664993,2.69613929615902,2.33853559412406,0.938792308201313,2.64992269636349
"rep_78",2.70557706135462,2.72309432703751,2.75576573554165,2.67006995076788,2.73119208168519,2.56747928830282,2.02363177819186,2.57914034623717,2.63286382944843,2.45184611644403,2.75029325567555,2.84943490743173,2.80354624143655,1.07561096073194,2.50059243892446,2.58005350293783,2.91624616874587
"rep_79",2.70349221345952,2.67257802729259,2.72296598319555,2.90309435278206,2.71647402499421,2.80431567594377,2.45375549413168,2.60251902704569,2.56433913525011,2.59265817992958,1.93005742409167,2.79079665005856,0.698436442811853,2.62874591953095,2.33879129920526,2.20935790394956,2.6094816564183
"rep_80",2.68089478664327,2.41162292231332,2.73622935975902,2.86238541373087,2.79366469707745,2.81979526960516,1.5917699799502,2.60659466012773,1.56551318153179,2.50134754413738,2.75349496386985,1.36311810932703,2.794384214597,2.76741579189976,2.97298843102423,2.28960711667111,2.59924841535913
"rep_81",2.87836485371937,2.64628536361823,2.45268826104407,2.69619941977438,2.59305845254834,1.9451713485789,2.16700440478647,2.68669861989865,2.61572256018366,2.68045917151074,2.82030074809071,2.95077102754055,2.65466588202731,2.69784900894581,2.78008218754616,2.12980693254713,1.52861680525517
"rep_82",2.85453118520994,2.40259689296395,2.73712352199842,2.93744640812692,2.68348950530152,2.57250448619005,2.31885470007955,2.58888261275554,2.77094302652333,2.45544104792053,2.50336045368644,2.29381737464503,2.63011585231112,2.91298249060145,2.5219123406328,2.18106388622165,2.41949716556486
"rep_83",2.37179881734969,2.41575774949674,2.90724877832662,2.78909084393448,2.81779941800573,2.74286347436101,2.63544405098469,2.90615861526073,2.66774244269489,2.43193495105326,2.25561044252842,2.67425033421551,2.70014813032293,0.108106155614398,2.86806826135359,2.46872791185282,2.80247838001506
"rep_84",2.75769288324871,2.74521495348279,2.78336705818296,2.76031045166424,2.23841103699036,2.78262180979594,2.69848648262431,2.64366841873893,2.80073723543671,2.31456908147602,2.71151675043277,2.76821157363645,2.42214879866306,2.71904877749962,2.44224556279301,2.47343769149649,2.5374068416723
"rep_85",2.58001173193403,2.38285920646209,2.35184898945634,2.80385084894262,2.73961993297888,2.61624922369392,1.93340410600937,2.41750915404794,2.79804298531166,2.74816050399181,2.69595701943607,2.82636125259203,2.57861529915177,3.0414945092823,1.44414378640076,2.73777511739114,2.60744798271127
"rep_86",2.85558075030766,2.76940624213248,2.99236926789453,2.67042588144148,2.64087826221223,1.98735777413298,2.89264004883133,2.5556422442709,2.62632413030013,2.80435738609575,2.40065912271206,2.79165553037724,2.2886389022894,2.72776771952588,2.37768300523976,0.949853362909903,3.04326974460597
"rep_87",2.53272517877704,2.61766555823939,2.5436525216066,2.69023290055239,2.89835676459476,2.19431682623307,2.81338518360421,2.69795525584437,2.6336392057041,2.55452293507554,2.63217380710177,2.50161019603081,2.84706307656116,2.87140192197404,2.74875019932571,2.64023945100115,1.81407100615082
"rep_88",2.70683093491047,2.8485554966494,2.76454166826494,2.72669942574885,2.12135884170017,2.80354610926401,2.51234388787157,2.70504009323148,2.61541920310438,2.41892418461636,2.15225515258032,2.47181067037236,2.50768499216301,2.56016536663661,0.0892616281709445,1.82119484811398,2.47285438310561
"rep_89",2.70555776480171,2.77335016373734,2.77312365943007,2.5839183628513,2.93122787291807,2.29479224744352,2.88907279312637,2.78960649809352,2.18736070922339,2.14280040884677,0.113942809103588,2.06058954976472,2.60523906213403,2.00975901201859,2.74021723637718,1.40474531387313,2.98112636735739
"rep_90",2.91901199712659,2.85474326710738,2.76158695009038,2.73832260658034,2.82030418916527,2.60031394053621,2.86044972663592,2.88610550983354,2.90874592974602,2.29703510371552,2.90599542951488,2.96554267943391,1.14136483966048,2.50768775656575,2.47260740324192,2.84758881699259,3.15612027510286
"rep_91",2.30594536077619,2.76318183532198,2.66036541881886,2.39822648676788,2.87067279036112,2.34748700647331,2.37123681172699,2.454450161586,2.52541846008093,2.54786052777106,2.67085145294842,0.143015472772767,2.63555737500249,2.39926282997086,2.97918055872787,2.69522624673643,2.69849498614022
"rep_92",2.78009689471259,2.63431825004277,2.51922191613073,2.81222256416242,2.61178563291366,2.57747832198689,2.5870086728833,2.78714635410537,2.83945824298838,2.586073138653,0.283475279077302,2.65828722763744,0.125219976771662,2.74850204639492,2.86965412295254,2.443369856902,2.79966132780639
"rep_93",2.5588420299103,2.75916322796568,2.77321755338536,2.7852264468086,2.33208386184749,2.45327564613604,2.69936041339779,2.84281002975219,2.66966377498332,2.83945770230804,2.55192852194568,2.35919795987571,2.82134426807161,2.7128616970636,2.40623229729733,2.60697872032964,2.59620107453291
"rep_94",2.84239015370026,2.54356292319631,2.83570892490121,2.68293314423812,2.53051739817992,2.53958953500752,2.05795069267826,2.73644454384042,2.38995895114983,2.37610850587728,2.70368002443303,2.7286711973412,2.4865726133847,1.23173156703439,0.0964409996139311,2.55261613139738,2.27353076970393
"rep_95",2.78827816692132,2.88363606135805,2.86649526673591,2.60567309669177,2.93832100383046,2.52913915925615,2.12777184242673,1.77375103135188,2.53501192358657,0.133840972711493,2.44749395078921,2.18173849684671,2.64597412577526,2.87035910303488,2.59491302998752,2.64386646472224,2.31819809881272
"rep_96",2.60573570120384,2.77864981811876,2.71772629877251,2.56570101929647,2.05912376673636,2.85568231676284,2.74292305706949,2.61612320152311,1.41426975473243,2.45242734501281,2.62478285120489,2.61921148314008,2.54679807242948,2.43113996062237,2.64492381663701,2.67566400563716,2.55873095316062
